phase,similarity,pair-id,game,tangrams,is_control,bin,p1_description,p2_description,tangram1_snd,tangram2_snd,interactive_phase_tangram,interactive_phase_snd,thread_avg_snd,tangram_A,tangram_B,context_id,thread_id,sim_A_interactive,sim_B_interactive,avg_sim_AB_interactive,jaccard_index,prepost_avg_snd
post,0.8067321181297302,1206,cQWfj3seYMSTHbiZe,"['page4-239.svg', 'page5-33.svg']",False,7,square 2 spike,box middle,0.925925925925926,0.950925925925926,page3-56,0.7916666666666666,0.8895061728395062,page4-239,page5-33,11,1,0.7185075283050537,0.6213169693946838,0.6699122488498688,0.0,0.938425925925926
pre,0.7899534106254578,1207,cQWfj3seYMSTHbiZe,"['page1-168.svg', 'page4-244.svg']",True,6,trolley dolly,giraffe,0.861111111111111,0.3777777777777778,page7-113,0.7636363636363637,0.6675084175084175,page1-168,page4-244,116,2,0.6894614100456238,0.6847839951515198,0.6871227025985718,0.0,0.6194444444444445
post,0.7816399931907654,1207,cQWfj3seYMSTHbiZe,"['page1-168.svg', 'page4-244.svg']",True,6,trolley dolley,kind giraffe,0.861111111111111,0.3777777777777778,page7-113,0.7636363636363637,0.6675084175084175,page1-168,page4-244,116,2,0.6894614100456238,0.6847839951515198,0.6871227025985718,0.0,0.6194444444444445
pre,0.758629560470581,1208,cQWfj3seYMSTHbiZe,"['page5-89.svg', 'page7-70.svg']",True,0,scorpion tail curl,point flat,0.8181818181818182,0.9907407407407408,page7-79,0.7777777777777777,0.8622334455667788,page5-89,page7-70,10,8,0.3779006898403168,0.3731105923652649,0.3755056411027908,0.0,0.9044612794612795
post,0.7476175427436829,1208,cQWfj3seYMSTHbiZe,"['page5-89.svg', 'page7-70.svg']",True,0,kind scorpion tail curl left,flat multiple spike,0.8181818181818182,0.9907407407407408,page7-79,0.7777777777777777,0.8622334455667788,page5-89,page7-70,10,8,0.3779006898403168,0.3731105923652649,0.3755056411027908,0.0,0.9044612794612795
pre,0.8021546006202698,1209,cQWfj3seYMSTHbiZe,"['page5-58.svg', 'page5-56.svg']",True,8,flat shape left cliff shape right,set pyramid,0.875925925925926,0.6222222222222223,page7-15,0.5935185185185186,0.6972222222222223,page5-58,page5-56,8,0,0.7632442116737366,0.734407901763916,0.7488260567188263,0.0,0.7490740740740742
post,0.8031250238418579,1209,cQWfj3seYMSTHbiZe,"['page5-58.svg', 'page5-56.svg']",True,8,flat left spiked right,multiple pyramid,0.875925925925926,0.6222222222222223,page7-15,0.5935185185185186,0.6972222222222223,page5-58,page5-56,8,0,0.7632442116737366,0.734407901763916,0.7488260567188263,0.0,0.7490740740740742
pre,0.8949365019798279,1210,y8xxpBGbhhSLNEqWm,"['page6-24.svg', 'page6-24.svg']",False,9,letter e capital,capital e,0.977777777777778,0.977777777777778,page6-24,0.977777777777778,0.977777777777778,page6-24,page6-24,133,9,0.9999998807907104,0.9999998807907104,0.9999998807907104,1.0,0.977777777777778
post,0.9999967217445374,1210,y8xxpBGbhhSLNEqWm,"['page6-24.svg', 'page6-24.svg']",False,9,e,e,0.977777777777778,0.977777777777778,page6-24,0.977777777777778,0.977777777777778,page6-24,page6-24,133,9,0.9999998807907104,0.9999998807907104,0.9999998807907104,1.0,0.977777777777778
pre,0.7765209674835205,1211,y8xxpBGbhhSLNEqWm,"['page4-157.svg', 'page4-214.svg']",False,0,spacecraft triangle upside batman head,megaphone wide emerge left,0.9642857142857144,0.977777777777778,page7-191,1.0,0.9806878306878308,page4-157,page4-214,1,8,0.3814444839954376,0.3466709554195404,0.364057719707489,0.0,0.9710317460317461
post,0.7720679044723511,1211,y8xxpBGbhhSLNEqWm,"['page4-157.svg', 'page4-214.svg']",False,0,upside batman wolverine head,megaphone wide megaphone point left,0.9642857142857144,0.977777777777778,page7-191,1.0,0.9806878306878308,page4-157,page4-214,1,8,0.3814444839954376,0.3466709554195404,0.364057719707489,0.0,0.9710317460317461
pre,0.7425657510757446,1212,y8xxpBGbhhSLNEqWm,"['page2-79.svg', 'page8-189.svg']",True,5,tank maybe house lean chimney,dog prance hind foot,0.9222222222222222,0.95,page7-145,0.7666666666666666,0.8796296296296297,page2-79,page8-189,95,3,0.6524014472961426,0.6428009271621704,0.6476011872291565,0.0,0.9361111111111111
post,0.7958199977874756,1212,y8xxpBGbhhSLNEqWm,"['page2-79.svg', 'page8-189.svg']",True,5,tank maybe house lopsided chimney lean left,animal 2 hind foot prance left,0.9222222222222222,0.95,page7-145,0.7666666666666666,0.8796296296296297,page2-79,page8-189,95,3,0.6524014472961426,0.6428009271621704,0.6476011872291565,0.1666666666666666,0.9361111111111111
pre,0.7628936171531677,1213,y8xxpBGbhhSLNEqWm,"['page5-58.svg', 'page5-56.svg']",True,8,serrate knife tip,4 mountain peak,0.875925925925926,0.6222222222222223,page7-15,0.5935185185185186,0.6972222222222223,page5-58,page5-56,8,0,0.7632442116737366,0.734407901763916,0.7488260567188263,0.0,0.7490740740740742
post,0.7825197577476501,1213,y8xxpBGbhhSLNEqWm,"['page5-58.svg', 'page5-56.svg']",True,8,serrate knife blade knife 3 point point upwards,mountain range 4 peak right small,0.875925925925926,0.6222222222222223,page7-15,0.5935185185185186,0.6972222222222223,page5-58,page5-56,8,0,0.7632442116737366,0.734407901763916,0.7488260567188263,0.0,0.7490740740740742
pre,0.7779325246810913,1214,y8xxpBGbhhSLNEqWm,"['page6-5.svg', 'page6-181.svg']",True,4,upside scorpion triangle,human hunch left,0.85,0.8070370370370371,page3-163,0.6885185185185186,0.7818518518518519,page6-5,page6-181,48,4,0.5885884761810303,0.5483040809631348,0.5684462785720825,0.0,0.8285185185185185
post,0.7780038714408875,1214,y8xxpBGbhhSLNEqWm,"['page6-5.svg', 'page6-181.svg']",True,4,upside scorpion tail air  random triangle upside scorpion,human bending left leg kinda spanner lol,0.85,0.8070370370370371,page3-163,0.6885185185185186,0.7818518518518519,page6-5,page6-181,48,4,0.5885884761810303,0.5483040809631348,0.5684462785720825,0.0,0.8285185185185185
pre,0.7667725086212158,1215,y8xxpBGbhhSLNEqWm,"['page4-142.svg', 'page7-23.svg']",False,7,crescent moon half end megaphone,hook question mark,1.0,0.888888888888889,page2-39,0.9333333333333332,0.9407407407407408,page4-142,page7-23,120,1,0.7291380167007446,0.5844006538391113,0.656769335269928,0.0,0.9444444444444444
post,0.7469351291656494,1215,y8xxpBGbhhSLNEqWm,"['page4-142.svg', 'page7-23.svg']",False,7,crescent moon leave moon horn,riddler hook question mark period,1.0,0.888888888888889,page2-39,0.9333333333333332,0.9407407407407408,page4-142,page7-23,120,1,0.7291380167007446,0.5844006538391113,0.656769335269928,0.0,0.9444444444444444
pre,0.7364270687103271,1216,y8xxpBGbhhSLNEqWm,"['page1-34.svg', 'page4-215.svg']",True,2,goldfish swimming upward,fort castle triangle middle side square,1.0,0.937037037037037,page5-26,0.7518518518518518,0.8962962962962964,page1-34,page4-215,111,6,0.4756682217121124,0.4443566799163818,0.4600124508142471,0.0,0.9685185185185186
post,0.7365266680717468,1216,y8xxpBGbhhSLNEqWm,"['page1-34.svg', 'page4-215.svg']",True,2,fish swimming upwards mouth open,castle triangle center side flat left right,1.0,0.937037037037037,page5-26,0.7518518518518518,0.8962962962962964,page1-34,page4-215,111,6,0.4756682217121124,0.4443566799163818,0.4600124508142471,0.0,0.9685185185185186
pre,0.7738854289054871,1217,y8xxpBGbhhSLNEqWm,"['page1-156.svg', 'page1-108.svg']",True,6,boat small tirangle middle sailor hat,squish anvil,0.888888888888889,0.977777777777778,page2-165,0.7499999999999999,0.8722222222222222,page1-156,page1-108,93,2,0.6711161136627197,0.550160825252533,0.6106384694576263,0.0,0.9333333333333335
post,0.7610770463943481,1217,y8xxpBGbhhSLNEqWm,"['page1-156.svg', 'page1-108.svg']",True,6,boat,anvil pretty thin,0.888888888888889,0.977777777777778,page2-165,0.7499999999999999,0.8722222222222222,page1-156,page1-108,93,2,0.6711161136627197,0.550160825252533,0.6106384694576263,0.0,0.9333333333333335
pre,0.7712185382843018,1218,y8xxpBGbhhSLNEqWm,"['page3-165.svg', 'page8-39.svg']",False,3,letter j extremely thick,squiggly hammer,0.948148148148148,0.9333333333333332,page6-111,0.9333333333333332,0.9382716049382716,page3-165,page8-39,133,5,0.4976305067539215,0.3930862247943878,0.4453583657741546,0.0,0.9407407407407407
post,0.7772152423858643,1218,y8xxpBGbhhSLNEqWm,"['page3-165.svg', 'page8-39.svg']",False,3,letter j j pretty thick,distorted w extra rectangle right ,0.948148148148148,0.9333333333333332,page6-111,0.9333333333333332,0.9382716049382716,page3-165,page8-39,133,5,0.4976305067539215,0.3930862247943878,0.4453583657741546,0.0,0.9407407407407407
pre,0.7658440470695496,1219,y8xxpBGbhhSLNEqWm,"['page6-21.svg', 'page6-234.svg']",False,1,bird wing,half abnormal diamond primarily left half,1.0,0.9805555555555556,page6-72,0.9685185185185186,0.9830246913580248,page6-21,page6-234,26,7,0.4040677845478058,0.3994410634040832,0.4017544239759445,0.0,0.9902777777777778
post,0.754904568195343,1219,y8xxpBGbhhSLNEqWm,"['page6-21.svg', 'page6-234.svg']",False,1,right extend bird wing flight,strange left diamond 2 triangle point part point,1.0,0.9805555555555556,page6-72,0.9685185185185186,0.9830246913580248,page6-21,page6-234,26,7,0.4040677845478058,0.3994410634040832,0.4017544239759445,0.0,0.9902777777777778
pre,0.7820740342140198,1220,B5ziWAf3qGfwgGX6q,"['page2-173.svg', 'page3-70.svg']",False,0,letter j,long rectangle point 45 degree angle,0.9111111111111112,1.0,page2-133,1.0,0.9703703703703704,page2-173,page3-70,31,8,0.3682860136032104,0.3519705533981323,0.3601282835006714,0.0,0.9555555555555556
post,0.7725759744644165,1220,B5ziWAf3qGfwgGX6q,"['page2-173.svg', 'page3-70.svg']",False,0,letter j similar smoking pipe,platform small curve end come point,0.9111111111111112,1.0,page2-133,1.0,0.9703703703703704,page2-173,page3-70,31,8,0.3682860136032104,0.3519705533981323,0.3601282835006714,0.0,0.9555555555555556
pre,0.789698600769043,1221,B5ziWAf3qGfwgGX6q,"['page6-50.svg', 'page6-96.svg']",False,1,spiky arrow,triangle fall person,0.977777777777778,0.977777777777778,page7-251,0.9907407407407408,0.9820987654320988,page6-50,page6-96,7,7,0.4226081967353821,0.3994392156600952,0.4110237061977386,0.0,0.977777777777778
post,0.7780018448829651,1221,B5ziWAf3qGfwgGX6q,"['page6-50.svg', 'page6-96.svg']",False,1,arrow lot point,person fall left triangle,0.977777777777778,0.977777777777778,page7-251,0.9907407407407408,0.9820987654320988,page6-50,page6-96,7,7,0.4226081967353821,0.3994392156600952,0.4110237061977386,0.0,0.977777777777778
pre,0.8853877186775208,1222,B5ziWAf3qGfwgGX6q,"['page4-16.svg', 'page4-89.svg']",True,8,man tail walk left,person move left step,0.8407407407407407,0.8796296296296295,page3-207,0.7388888888888889,0.8197530864197531,page4-16,page4-89,49,0,0.7851440906524658,0.6716755032539368,0.7284097969532013,0.25,0.8601851851851852
post,0.8084613680839539,1222,B5ziWAf3qGfwgGX6q,"['page4-16.svg', 'page4-89.svg']",True,8,man diamond head tail marching leave,person face left step,0.8407407407407407,0.8796296296296295,page3-207,0.7388888888888889,0.8197530864197531,page4-16,page4-89,49,0,0.7851440906524658,0.6716755032539368,0.7284097969532013,0.0,0.8601851851851852
pre,0.7565848231315613,1223,B5ziWAf3qGfwgGX6q,"['page9-39.svg', 'page6-121.svg']",False,2,letter j large area,fry pan,0.7407407407407408,1.0,page8-20,0.9222222222222222,0.8876543209876543,page9-39,page6-121,127,6,0.4909011721611023,0.4658709168434143,0.4783860445022583,0.0,0.8703703703703705
post,0.7930777072906494,1223,B5ziWAf3qGfwgGX6q,"['page9-39.svg', 'page6-121.svg']",False,2,smoking pipe,fry pan,0.7407407407407408,1.0,page8-20,0.9222222222222222,0.8876543209876543,page9-39,page6-121,127,6,0.4909011721611023,0.4658709168434143,0.4783860445022583,0.0,0.8703703703703705
pre,0.8129448890686035,1224,B5ziWAf3qGfwgGX6q,"['page7-35.svg', 'page7-35.svg']",True,9,arrow wide base,upward point arrow,0.7333333333333334,0.7333333333333334,page7-35,0.7333333333333334,0.7333333333333334,page7-35,page7-35,127,9,1.0,1.0,1.0,0.3333333333333333,0.7333333333333334
post,0.8226702809333801,1224,B5ziWAf3qGfwgGX6q,"['page7-35.svg', 'page7-35.svg']",True,9,arrow wide flat,upward point arrow,0.7333333333333334,0.7333333333333334,page7-35,0.7333333333333334,0.7333333333333334,page7-35,page7-35,127,9,1.0,1.0,1.0,0.3333333333333333,0.7333333333333334
pre,0.7876096963882446,1225,B5ziWAf3qGfwgGX6q,"['page6-124.svg', 'page7-88.svg']",True,5,b2 stealth bomber view,bird fly leave,1.0,0.8722222222222221,page7-4,0.6555555555555556,0.8425925925925926,page6-124,page7-88,127,3,0.6376568078994751,0.60671067237854,0.6221837401390076,0.0,0.9361111111111111
post,0.7774813175201416,1225,B5ziWAf3qGfwgGX6q,"['page6-124.svg', 'page7-88.svg']",True,5,downward pointing triangle white gap,bird fly face leave,1.0,0.8722222222222221,page7-4,0.6555555555555556,0.8425925925925926,page6-124,page7-88,127,3,0.6376568078994751,0.60671067237854,0.6221837401390076,0.0,0.9361111111111111
pre,0.8005248308181763,1226,B5ziWAf3qGfwgGX6q,"['page3-199.svg', 'page5-99.svg']",True,4,man pointy rabbit ear face right,dog hind leg look right,0.8629629629629629,0.861111111111111,page8-38,0.5777777777777778,0.7672839506172839,page3-199,page5-99,124,4,0.5771981477737427,0.5440968871116638,0.5606475174427032,0.2,0.8620370370370369
post,0.8188725709915161,1226,B5ziWAf3qGfwgGX6q,"['page3-199.svg', 'page5-99.svg']",True,4,man pointy bicorn hat triangle ape face right,dog hind leg face right,0.8629629629629629,0.861111111111111,page8-38,0.5777777777777778,0.7672839506172839,page3-199,page5-99,124,4,0.5771981477737427,0.5440968871116638,0.5606475174427032,0.4,0.8620370370370369
pre,0.7890478372573853,1227,B5ziWAf3qGfwgGX6q,"['page3-34.svg', 'page1-118.svg']",False,7,bowl,t weighing scale,0.8814814814814815,0.9333333333333332,page1-114,0.9681818181818184,0.927665544332211,page3-34,page1-118,9,1,0.7489975094795227,0.6475739479064941,0.6982857286930084,0.0,0.9074074074074074
post,0.7575654983520508,1227,B5ziWAf3qGfwgGX6q,"['page3-34.svg', 'page1-118.svg']",False,7,bowl,t shape weigh scale,0.8814814814814815,0.9333333333333332,page1-114,0.9681818181818184,0.927665544332211,page3-34,page1-118,9,1,0.7489975094795227,0.6475739479064941,0.6982857286930084,0.0,0.9074074074074074
pre,0.7991148829460144,1228,B5ziWAf3qGfwgGX6q,"['page8-246.svg', 'page6-94.svg']",False,6,dinosaur,bird diving head leave,1.0,0.9462962962962962,page8-63,0.8388888888888889,0.928395061728395,page8-246,page6-94,15,2,0.7069205045700073,0.6495060920715332,0.6782132983207703,0.0,0.9731481481481481
post,0.7699551582336426,1228,B5ziWAf3qGfwgGX6q,"['page8-246.svg', 'page6-94.svg']",False,6,4 point asymmetrical shape,seal face leave diving downward arm,1.0,0.9462962962962962,page8-63,0.8388888888888889,0.928395061728395,page8-246,page6-94,15,2,0.7069205045700073,0.6495060920715332,0.6782132983207703,0.0,0.9731481481481481
pre,0.7707884311676025,1229,B5ziWAf3qGfwgGX6q,"['page2-54.svg', 'page7-28.svg']",True,3,table,platform large hill left top square,0.8444444444444444,0.9333333333333332,page7-115,0.6,0.7925925925925926,page2-54,page7-28,106,5,0.5357454419136047,0.5055218935012817,0.5206336677074432,0.0,0.8888888888888888
post,0.8055516481399536,1229,B5ziWAf3qGfwgGX6q,"['page2-54.svg', 'page7-28.svg']",True,3,table pointy leg,platform large curve left,0.8444444444444444,0.9333333333333332,page7-115,0.6,0.7925925925925926,page2-54,page7-28,106,5,0.5357454419136047,0.5055218935012817,0.5206336677074432,0.0,0.8888888888888888
pre,0.8023256659507751,1230,eGbuzD7obJMw2QeJG,"['page4-16.svg', 'page4-89.svg']",True,8,walk left,man lift leg,0.8407407407407407,0.8796296296296295,page3-207,0.7388888888888889,0.8197530864197531,page4-16,page4-89,49,0,0.7851440906524658,0.6716755032539368,0.7284097969532013,0.0,0.8601851851851852
post,0.8192033171653748,1230,eGbuzD7obJMw2QeJG,"['page4-16.svg', 'page4-89.svg']",True,8,person slow walking leave,man raise foot,0.8407407407407407,0.8796296296296295,page3-207,0.7388888888888889,0.8197530864197531,page4-16,page4-89,49,0,0.7851440906524658,0.6716755032539368,0.7284097969532013,0.0,0.8601851851851852
pre,0.8150243759155273,1231,eGbuzD7obJMw2QeJG,"['page1-122.svg', 'page6-128.svg']",True,6,dog short neck,duck,0.9166666666666669,0.9333333333333332,page4-244,0.3777777777777778,0.7425925925925926,page1-122,page6-128,108,2,0.701080322265625,0.6851045489311218,0.6930924355983734,0.0,0.925
post,0.8711837530136108,1231,eGbuzD7obJMw2QeJG,"['page1-122.svg', 'page6-128.svg']",True,6,turtle,bird,0.9166666666666669,0.9333333333333332,page4-244,0.3777777777777778,0.7425925925925926,page1-122,page6-128,108,2,0.701080322265625,0.6851045489311218,0.6930924355983734,0.0,0.925
pre,0.8285995721817017,1232,eGbuzD7obJMw2QeJG,"['page7-194.svg', 'page8-72.svg']",False,4,candlestick,traffic light,0.9657407407407408,0.9555555555555556,page8-202,0.9333333333333332,0.9515432098765432,page7-194,page8-72,14,6,0.483323872089386,0.4707957506179809,0.4770598113536834,0.0,0.9606481481481481
post,1.0000001192092896,1232,eGbuzD7obJMw2QeJG,"['page7-194.svg', 'page8-72.svg']",False,4,traffic light,traffic light,0.9657407407407408,0.9555555555555556,page8-202,0.9333333333333332,0.9515432098765432,page7-194,page8-72,14,6,0.483323872089386,0.4707957506179809,0.4770598113536834,1.0,0.9606481481481481
pre,0.8525194525718689,1233,eGbuzD7obJMw2QeJG,"['page2-173.svg', 'page3-70.svg']",False,0,triangle face leave flat right,rectangular shape point left,0.9111111111111112,1.0,page2-133,1.0,0.9703703703703704,page2-173,page3-70,31,8,0.3682860136032104,0.3519705533981323,0.3601282835006714,0.0,0.9555555555555556
post,0.9146133065223694,1233,eGbuzD7obJMw2QeJG,"['page2-173.svg', 'page3-70.svg']",False,0,rectangle triangle pointing leave,rectangle left point leave,0.9111111111111112,1.0,page2-133,1.0,0.9703703703703704,page2-173,page3-70,31,8,0.3682860136032104,0.3519705533981323,0.3601282835006714,0.5,0.9555555555555556
pre,0.769587516784668,1234,eGbuzD7obJMw2QeJG,"['page7-136.svg', 'page7-249.svg']",True,2,number 5,shape jagged edge left point right,0.812962962962963,0.8811111111111112,page6-206,0.7333333333333333,0.8091358024691359,page7-136,page7-249,108,6,0.456102192401886,0.4298432767391205,0.4429727345705032,0.0,0.847037037037037
post,0.7606946229934692,1234,eGbuzD7obJMw2QeJG,"['page7-136.svg', 'page7-249.svg']",True,2,5,jagged stick right  saw,0.812962962962963,0.8811111111111112,page6-206,0.7333333333333333,0.8091358024691359,page7-136,page7-249,108,6,0.456102192401886,0.4298432767391205,0.4429727345705032,0.0,0.847037037037037
pre,0.7651548385620117,1235,eGbuzD7obJMw2QeJG,"['page2-80.svg', 'page6-117.svg']",False,1,turtle,whale rectangle handle left triangular point point,0.9333333333333332,0.962962962962963,page7-242,0.874074074074074,0.9234567901234568,page2-80,page6-117,112,7,0.4323657155036926,0.4099337458610534,0.421149730682373,0.0,0.9481481481481482
post,0.8138672709465027,1235,eGbuzD7obJMw2QeJG,"['page2-80.svg', 'page6-117.svg']",False,1,turtle,whale rectangle tail left big small triangle flipper,0.9333333333333332,0.962962962962963,page7-242,0.874074074074074,0.9234567901234568,page2-80,page6-117,112,7,0.4323657155036926,0.4099337458610534,0.421149730682373,0.0,0.9481481481481482
pre,0.9349493384361268,1236,eGbuzD7obJMw2QeJG,"['page7-122.svg', 'page7-122.svg']",True,9,woman walk left quickly,person walk fast left,0.4939393939393939,0.4939393939393939,page7-122,0.4939393939393939,0.4939393939393939,page7-122,page7-122,112,9,1.0,1.0,1.0,0.5,0.4939393939393939
