key,pair0_image_sim,pair1_image_sim,gt,eq,lt,human_judgement,pair0_phase2_image,pair0_phase3_image,pair1_phase2_image,pair1_phase3_image,sim_diff
sJ6oCECOwhe7o6e776hK,0.0781130492687225,0.5412691235542297,0,0,1,-1.0,page1-159.svg,page5-37.svg,page4-9.svg,page4-33.svg,-0.4631560742855072
sMOTeEroTgkk7WSDPpWq,0.0152486525475978,0.6267038583755493,0,0,1,-1.0,page5-182.svg,page8-18.svg,page5-71.svg,page7-88.svg,-0.6114552058279515
sSgQXgHW2CgOzrO07YiU,0.0154396770521998,-0.1295949965715408,0,1,0,0.0,page1-142.svg,page7-37.svg,page2-155.svg,page4-157.svg,0.14503467362374062
sTAKrLX6FHYR7byYmJCd,0.441094309091568,-0.1649969667196273,1,0,0,1.0,page7-112.svg,page7-103.svg,page5-89.svg,page1-116.svg,0.6060912758111953
sTYgeTrYWm4ZGnnXr6Ll,0.5607092380523682,-0.0605760887265205,1,0,0,1.0,page6-28.svg,page4-16.svg,page4-11.svg,page6-149.svg,0.6212853267788887
sXdrkpAHVVUsqPxB6Dq6,0.6125973463058472,0.5769967436790466,1,0,0,1.0,page7-244.svg,page6-143.svg,page7-188.svg,page8-215.svg,0.03560060262680054
sXmwF0aZoBpgWVG6qAqI,-0.0397275686264038,0.4477815926074981,0,1,0,0.0,page5-80.svg,page4-192.svg,page8-174.svg,page4-127.svg,-0.4875091612339019
sZy6xFkHGTHBgZvqfPsF,-0.0480574257671833,-0.1779161542654037,0,1,0,0.0,page2-24.svg,page7-96.svg,page7-216.svg,page8-11.svg,0.1298587284982204
sgZ6Mf4Vx7vThmRouPW6,0.1357730627059936,0.5232007503509521,0,1,0,0.0,page2-48.svg,page8-182.svg,page9-22.svg,page7-177.svg,-0.38742768764495855
sgjQ6NRNkvHwJWoAN9CX,0.515082061290741,-0.1679864525794983,1,0,0,1.0,page1-165.svg,page1-37.svg,page2-16.svg,page5-128.svg,0.6830685138702393
skzcHGB1qgn5FVYKLwJE,0.4075509905815124,1.0,0,0,1,-1.0,page6-199.svg,page5-144.svg,page5-143.svg,page5-143.svg,-0.5924490094184875
smHj2Na1rgOVR949BbqG,-0.0353337377309799,0.0465184412896633,0,1,0,0.0,page8-190.svg,page4-142.svg,page2-166.svg,page4-16.svg,-0.0818521790206432
smSz5hhAZsLr59ZwDhyH,-0.178054392337799,0.2428934872150421,1,0,0,1.0,page6-92.svg,page6-124.svg,page6-27.svg,page4-239.svg,-0.4209478795528411
snvjJCJvR91jGRHFvvw8,0.048224538564682,-0.1532564908266067,0,1,0,0.0,page2-155.svg,page5-40.svg,page5-63.svg,page4-147.svg,0.2014810293912887
so4qF4eWhqcJ2bN5CALp,0.6769879460334778,0.3897203803062439,0,1,0,0.0,page4-92.svg,page5-87.svg,page6-158.svg,page8-204.svg,0.2872675657272339
st3Iord0OHqdQrZDA2M7,0.3239026367664337,0.7690582275390625,0,1,0,0.0,page2-137.svg,page4-162.svg,page4-156.svg,page3-66.svg,-0.4451555907726288
stF1apZxrsDIoihRjnuP,0.6953450441360474,-0.0706926211714744,1,0,0,1.0,page8-58.svg,page4-16.svg,page3-124.svg,page4-18.svg,0.7660376653075218
sxJ63UdJUKKyigcSKRKT,1.0,0.4598132073879242,1,0,0,1.0,page8-39.svg,page8-39.svg,page6-123.svg,page6-160.svg,0.5401867926120758
t2rLLMyjd3aZoSJ8KtMi,0.3644135296344757,0.1321445405483245,1,0,0,1.0,page1-73.svg,page9-23.svg,page8-164.svg,page4-214.svg,0.2322689890861512
t9kg3bNBoLd5rbktkTnk,-0.0478027984499931,1.0,0,0,1,-1.0,page2-166.svg,page1-66.svg,page3-128.svg,page3-128.svg,-1.0478027984499931
tC3QsRKwYaWMKU0rH3dJ,-0.0487277954816818,0.0631043910980224,0,1,0,0.0,page3-168.svg,page5-87.svg,page2-145.svg,page7-236.svg,-0.1118321865797042
tEhbKANK4WjiKarhEbsd,0.0597160160541534,0.482246994972229,0,1,0,0.0,page6-168.svg,page5-248.svg,page7-205.svg,page7-121.svg,-0.4225309789180756
tElgVVd8ZBCOPCAptRl3,-0.0335571579635143,0.3836750388145447,0,1,0,0.0,page5-80.svg,page7-10.svg,page7-17.svg,page2-166.svg,-0.417232196778059
tFQI6RlyNMc0WSNqb2or,1.0,0.4124897122383117,0,1,0,0.0,page3-37.svg,page3-37.svg,page4-204.svg,page4-194.svg,0.5875102877616882
tGMuW4W7K8FrLqHJ2C34,0.6808422803878784,0.0043396763503551,1,0,0,1.0,page5-168.svg,page5-134.svg,page-B.svg,page3-71.svg,0.6765026040375233
tM0RIDOH0tW20BKZVp88,0.6475738286972046,0.6348326802253723,1,0,0,1.0,page1-114.svg,page1-118.svg,page7-58.svg,page7-28.svg,0.012741148471832275
tPBAvfU0MFljhza5wdhj,0.7119881510734558,0.5501607656478882,1,0,0,1.0,page2-54.svg,page1-76.svg,page2-165.svg,page1-108.svg,0.16182738542556763
tSKetgSwDM7bppYG0ypo,0.4825033843517303,-0.0207886844873428,1,0,0,1.0,page3-168.svg,page7-246.svg,page4-232.svg,page2-61.svg,0.5032920688390731
tTT0Y3zrkcRnzFOY5xcl,0.7045928835868835,0.2601627707481384,1,0,0,1.0,page9-32.svg,page6-83.svg,page7-249.svg,page2-173.svg,0.4444301128387451
tTWnZajDniOEkC7XiIko,-0.020086795091629,-0.0447557978332042,1,0,0,1.0,page8-58.svg,page7-241.svg,page1-22.svg,page7-15.svg,0.0246690027415752
tTvRKSU9LjmuVm7VtGYh,0.0553816370666027,0.5375869870185852,0,0,1,-1.0,page7-14.svg,page5-165.svg,page7-67.svg,page6-164.svg,-0.4822053499519825
tUEA5rEDgTwGDv36mtWp,-0.0718735009431839,0.1828483790159225,1,0,0,1.0,page8-39.svg,page3-207.svg,page3-170.svg,page5-134.svg,-0.2547218799591064
tVOMrzw0zxMKUNG6JL6i,0.1554035097360611,0.7187355756759644,0,0,1,-1.0,page9-29.svg,page1-88.svg,page6-171.svg,page6-172.svg,-0.5633320659399033
tXL8PX47x71jhCsfmS82,0.771430492401123,0.1375428140163421,1,0,0,1.0,page5-134.svg,page1-125.svg,page4-59.svg,page1-105.svg,0.6338876783847809
tarfgntKVB66jhGyQsUe,0.549410879611969,0.0722069889307022,1,0,0,1.0,page2-101.svg,page5-33.svg,page9-34.svg,page7-185.svg,0.4772038906812668
tdtSrrkftdCLwwqw2jPS,0.7185074687004089,0.0949088856577873,1,0,0,1.0,page4-239.svg,page3-56.svg,page5-84.svg,page8-184.svg,0.6235985830426216
tg0VojiKwaV0xTN1nwfP,-0.0603211112320423,1.0,0,1,0,0.0,page2-100.svg,page7-52.svg,page2-59.svg,page2-59.svg,-1.0603211112320423
th3A2xWiGNBbujgyECXU,1.0,0.017689760774374,1,0,0,1.0,page2-65.svg,page2-65.svg,page1-159.svg,page7-103.svg,0.982310239225626
ti1OAkKkezCyPt8x4rnt,0.3817015886306762,-0.133147045969963,1,0,0,1.0,page5-122.svg,page6-9.svg,page7-191.svg,page6-173.svg,0.5148486346006392
tmyDcWHaSEKTcR6mtEDk,0.0378561317920684,0.0479696393013,0,0,1,-1.0,page4-20.svg,page1-3.svg,page4-130.svg,page4-183.svg,-0.010113507509231602
tnPJ8x6khznspWA5gemm,0.6657730340957642,0.6347880959510803,1,0,0,1.0,page8-235.svg,page6-86.svg,page1-171.svg,page2-37.svg,0.030984938144683838
toTkLU99SUSPozFIl72Q,0.7851441502571106,1.0,0,1,0,0.0,page4-16.svg,page3-207.svg,page2-88.svg,page2-88.svg,-0.2148558497428894
tqJ8bKd6hRsLzxDxSH9G,0.0051349145360291,1.0,0,0,1,-1.0,page6-83.svg,page1-66.svg,page3-23.svg,page3-23.svg,-0.9948650854639709
tungOLOd1k9udKOBkWMw,0.0308048222213983,0.6716928482055664,0,0,1,-1.0,page7-17.svg,page7-45.svg,page8-2.svg,page8-204.svg,-0.640888025984168
tvUz4oFIkw2yJpfp6ydP,-0.0316780619323253,0.528449535369873,0,0,1,-1.0,page7-85.svg,page1-168.svg,page7-132.svg,page7-23.svg,-0.5601275973021983
txJx4Lx0TKVRrlonsAFW,-0.0875258073210716,0.4474806189537048,0,0,1,-1.0,page7-36.svg,page5-33.svg,page6-13.svg,page4-140.svg,-0.5350064262747763
u0xHRMINRjMuMC9JJPWJ,0.2138257175683975,1.0,0,0,1,-1.0,page4-11.svg,page1-5.svg,page4-118.svg,page4-118.svg,-0.7861742824316025
u1hGaIczRC1CDIbKJeYV,-0.0895856022834777,0.3791265785694122,0,1,0,0.0,page2-88.svg,page5-57.svg,page6-31.svg,page4-230.svg,-0.4687121808528899
u7yqLgtIhXTuVFcwcFQl,0.7851441502571106,0.0001874015724752,1,0,0,1.0,page4-16.svg,page3-207.svg,page1-142.svg,page5-162.svg,0.7849567486846354
uIpbS8SlpgwoLXzjtQI2,0.4844533801078796,1.0,0,1,0,0.0,page9-22.svg,page6-24.svg,page1-75.svg,page1-75.svg,-0.5155466198921204
uKkaWsyyP4epOsbpcx5h,-0.1559985131025314,0.0348433069884777,0,0,1,-1.0,page5-198.svg,page6-27.svg,page4-203.svg,page2-39.svg,-0.1908418200910091
uKkiyqpUVpN1aXFYkuab,0.1172289922833442,0.2367865443229675,0,0,1,-1.0,page5-182.svg,page1-31.svg,page7-35.svg,page1-90.svg,-0.1195575520396233
uQEHDrGCav3361SRz8iH,-0.0787043422460556,-0.1194563955068588,0,1,0,0.0,page6-181.svg,page5-80.svg,page5-74.svg,page5-178.svg,0.040752053260803195
uTPXpMMueMswtQiPEhTe,0.3548019826412201,0.1090174615383148,1,0,0,1.0,page8-188.svg,page6-163.svg,page1-31.svg,page7-41.svg,0.24578452110290527
uVfFdRQSo8fViwe4hFFG,0.52217036485672,0.0575981251895427,1,0,0,1.0,page9-23.svg,page1-68.svg,page7-14.svg,page2-131.svg,0.46457223966717726
uc3rJ6inDfU0TiyJ4bky,-0.0932875499129295,0.3651974499225616,0,1,0,0.0,page6-171.svg,page5-89.svg,page6-141.svg,page6-208.svg,-0.45848499983549107
udywn4FSfr1ebJsm9L6x,0.1185972765088081,-0.0679635480046272,0,1,0,0.0,page7-86.svg,page8-30.svg,page4-16.svg,page7-40.svg,0.1865608245134353
ug9Dq46yADYxdShJlDmm,0.771430492401123,0.0055321892723441,1,0,0,1.0,page1-125.svg,page5-134.svg,page7-59.svg,page1-147.svg,0.7658983031287789
ugZePJM9pHmvYBmZ9y0x,-0.1268533766269683,0.6330641508102417,0,0,1,-1.0,page2-65.svg,page1-162.svg,page1-105.svg,page5-74.svg,-0.75991752743721
uiB1JrgdePfHTQALRdZN,0.2364256381988525,-0.1549961864948272,0,1,0,0.0,page5-145.svg,page5-134.svg,page4-156.svg,page5-85.svg,0.3914218246936797
unRunCYhETdGdt3URSBC,-0.1629380732774734,0.082749105989933,0,1,0,0.0,page1-125.svg,page7-127.svg,page7-220.svg,page9-15.svg,-0.2456871792674064
unZzQ1ecplXsELnzAeb3,0.4758110046386719,1.0,0,0,1,-1.0,page6-165.svg,page2-61.svg,page5-40.svg,page5-40.svg,-0.5241889953613281
uskYu1VBhPOO248LpSTi,0.5287947654724121,-0.0119912894442677,1,0,0,1.0,page1-0.svg,page7-28.svg,page5-120.svg,page1-76.svg,0.5407860549166799
utHQa83XmEAZM5Odfxae,0.0832524970173835,0.3765803575515747,0,1,0,0.0,page8-236.svg,page2-131.svg,page6-80.svg,page8-22.svg,-0.2933278605341912
uyYuqf2INK8R5SdfTLh7,1.0,0.1499553024768829,1,0,0,1.0,page5-63.svg,page5-63.svg,page7-219.svg,page6-177.svg,0.8500446975231171
uzALuu5WVtGXzIpOwwSY,0.7214486598968506,-0.1004256010055542,1,0,0,1.0,page3-29.svg,page4-130.svg,page6-245.svg,page8-22.svg,0.8218742609024048
v0TPTkfZWSSfzqtFg10B,0.6072219014167786,0.3583301305770874,0,1,0,0.0,page8-215.svg,page4-220.svg,page6-198.svg,page1-5.svg,0.24889177083969116
v2sjZOD4OgJJXnJlJk8Y,0.2210120111703872,-0.0085562095046043,0,1,0,0.0,page2-20.svg,page4-233.svg,page6-155.svg,page8-58.svg,0.22956822067499152
v3g8wiAHS9jUwpcZex1G,0.4785478413105011,0.5384840965270996,0,1,0,0.0,page6-16.svg,page9-42.svg,page2-24.svg,page7-88.svg,-0.05993625521659851
v77ASU5ZGmZmfmdW60Wn,-0.0209956932812929,0.7276832461357117,0,0,1,-1.0,page6-171.svg,page8-2.svg,page4-3.svg,page3-203.svg,-0.7486789394170046
vBUSgolfcgmk63xomaLi,-0.101361908018589,-0.0506224855780601,0,1,0,0.0,page2-54.svg,page5-120.svg,page6-73.svg,page3-54.svg,-0.050739422440528904
vGIIgTwzkw6M84ajnUXM,0.8550229072570801,0.4235914945602417,1,0,0,1.0,page6-179.svg,page6-181.svg,page4-197.svg,page4-214.svg,0.4314314126968384
vNy77J3VAPhnpkSe4aBH,0.6642266511917114,0.745482325553894,0,1,0,0.0,page1-5.svg,page5-193.svg,page3-198.svg,page4-11.svg,-0.08125567436218262
vSvtVruTCE02GpStGSfk,0.4323442578315735,0.3668365478515625,1,0,0,1.0,page7-147.svg,page1-36.svg,page2-190.svg,page3-45.svg,0.06550770998001099
vVBr8IEWNvtrCWPRalMt,1.0,-0.0191403552889823,1,0,0,1.0,page1-56.svg,page1-56.svg,page4-11.svg,page5-134.svg,1.0191403552889824
vXKCKTBRx7yuE8XTgB2Y,0.4332033097743988,0.084364578127861,1,0,0,1.0,page3-99.svg,page1-147.svg,page8-236.svg,page2-157.svg,0.3488387316465378
vXxEdSkX03xzBtxhTM4x,0.3455292582511902,1.0,0,0,1,-1.0,page5-213.svg,page6-172.svg,page7-13.svg,page7-13.svg,-0.6544707417488098
vZTcO6WGqk1PsbCsJzhZ,0.3871804475784302,-0.013631073758006,1,0,0,1.0,page6-245.svg,page6-201.svg,page1-66.svg,page5-104.svg,0.40081152133643616
vfPYBwyDn12E6wQhNNeN,0.1440565884113311,0.7482473254203796,0,1,0,0.0,page4-55.svg,page6-164.svg,page2-54.svg,page3-60.svg,-0.6041907370090486
vhVjuANumSQ8R7l6SVrh,0.6576952338218689,0.093493714928627,1,0,0,1.0,page1-113.svg,page1-118.svg,page3-203.svg,page4-214.svg,0.5642015188932419
votImERmDEph3hrHiGHC,-0.1515753418207168,0.4846652746200561,0,0,1,-1.0,page4-34.svg,page1-85.svg,page6-16.svg,page6-27.svg,-0.6362406164407729
vpl1FohxrtK6eRo4a0pL,0.0115125840529799,0.2624008059501648,0,0,1,-1.0,page5-104.svg,page6-34.svg,page6-181.svg,page-D.svg,-0.2508882218971849
vrg9xGi3tyxzsV3Tlfjd,0.7143585681915283,0.0423851534724235,1,0,0,1.0,page5-134.svg,page3-8.svg,page7-165.svg,page3-54.svg,0.6719734147191048
vtSYYGHoY87j1OVgdY8M,0.0370251759886741,0.177029862999916,0,1,0,0.0,page5-173.svg,page3-188.svg,page5-238.svg,page4-11.svg,-0.14000468701124189
vujPBwDbLZ3fBrt32zk5,-0.1372871696949005,0.0459766760468483,0,1,0,0.0,page4-180.svg,page4-89.svg,page2-26.svg,page3-60.svg,-0.1832638457417488
vvEWq4HnDYlYb2JdIXRG,0.2449618577957153,0.576064944267273,0,1,0,0.0,page8-236.svg,page5-37.svg,page6-168.svg,page5-128.svg,-0.3311030864715576
vw1VkujQee0nObnddyAx,-0.0613183751702308,0.7053564190864563,0,0,1,-1.0,page8-118.svg,page7-135.svg,page6-23.svg,page5-246.svg,-0.766674794256687
vwT0VB4vdAB8DQcpInYh,0.7707220315933228,0.6330641508102417,1,0,0,1.0,page2-157.svg,page1-90.svg,page5-74.svg,page1-105.svg,0.13765788078308105
w3uQXaVrpUUwT4xsJiIv,0.7396518588066101,-0.1537748426198959,1,0,0,1.0,page1-183.svg,page1-79.svg,page3-193.svg,page5-37.svg,0.893426701426506
w7qDTOaWVvACAtKoicjf,0.0151227703317999,0.6330641508102417,0,0,1,-1.0,page3-170.svg,page1-76.svg,page5-74.svg,page1-105.svg,-0.6179413804784418
w9RfF1sWdrRqxaH5qBlt,0.717285692691803,0.4598132073879242,1,0,0,1.0,page4-11.svg,page7-86.svg,page6-123.svg,page6-160.svg,0.2574724853038788
wBF7skCoLzvzmhOBkLCe,0.0179300867021083,0.6647019386291504,0,0,1,-1.0,page4-243.svg,page8-164.svg,page5-247.svg,page4-66.svg,-0.6467718519270421
wEEsh07td9q8kpPiIG48,0.0418882109224796,0.6958683133125305,0,0,1,-1.0,page8-156.svg,page6-22.svg,page7-102.svg,page6-38.svg,-0.6539801023900509
wELVbHgoFNImAmwXzXAO,0.0877551063895225,0.2773413360118866,0,0,2,-1.0,page2-15.svg,page9-23.svg,page5-81.svg,page8-65.svg,-0.1895862296223641
wJm62Ql70RXGoXnFwPXx,-0.1085310205817222,0.4407203793525696,0,1,0,0.0,page5-121.svg,page6-140.svg,page9-25.svg,page1-167.svg,-0.5492513999342918
wKEF3POz5qvJ12uSHgWX,-0.0256219431757926,0.3337921798229217,0,1,0,0.0,page5-160.svg,page5-85.svg,page7-234.svg,page7-185.svg,-0.3594141229987143
wKx4DLGxB91pt9nNbEyd,0.7143585681915283,0.7690582275390625,0,1,0,0.0,page5-134.svg,page3-8.svg,page4-156.svg,page3-66.svg,-0.05469965934753418
wP1Ef6W4h9CpJ9COTqbR,-0.0656187832355499,1.0,0,0,1,-1.0,page6-123.svg,page4-247.svg,page8-236.svg,page8-236.svg,-1.06561878323555
wPHaA09NKpTjG3W98ag2,0.022178329527378,0.3237922191619873,0,1,0,0.0,page2-124.svg,page5-249.svg,page3-57.svg,page4-16.svg,-0.30161388963460933
wQX1P8dIJ2aUnVUVbuoC,-0.1407621502876281,0.0346830114722251,0,1,0,0.0,page8-147.svg,page2-37.svg,page3-69.svg,page6-205.svg,-0.1754451617598532
wTb5XzaupoVHLDAFv3bD,0.4907408952713012,0.1956629455089569,0,1,0,0.0,page7-149.svg,page3-95.svg,page7-191.svg,page6-73.svg,0.2950779497623443
wVQtRvxzEwN0HPktpyZg,0.4977189600467682,0.0526943802833557,0,0,1,-1.0,page7-149.svg,page8-195.svg,page9-34.svg,page7-219.svg,0.4450245797634125
wXExOZRVT4BeYdRKNzpV,0.2651227116584778,0.368285983800888,0,0,1,-1.0,page5-176.svg,page5-65.svg,page2-133.svg,page2-173.svg,-0.10316327214241022
wYxcDoGnb4s1z0bLBIJ5,-0.0206273347139358,0.5640853643417358,0,0,1,-1.0,page9-14.svg,page-D.svg,page2-105.svg,page6-124.svg,-0.5847126990556717
wa0tiaBOtdm1r4xtn4Ib,-0.0608294941484928,0.5294347405433655,0,1,0,0.0,page5-134.svg,page6-99.svg,page7-220.svg,page6-140.svg,-0.5902642346918583
wbEuXAJym47bZdoXRxxt,0.4292226433753967,0.0153604866936802,0,1,0,0.0,page9-25.svg,page1-148.svg,page9-27.svg,page9-15.svg,0.4138621566817165
wbihv9Cpk63t9DBSNtNd,0.0335050672292709,0.0013078415067866,0,1,0,0.0,page3-193.svg,page1-133.svg,page3-95.svg,page1-65.svg,0.0321972257224843
wcXshAzKcablGzffSYTH,0.1544936746358871,0.6646162271499634,0,0,1,-1.0,page6-16.svg,page5-123.svg,page2-65.svg,page2-72.svg,-0.5101225525140762
we8IdfCFWq9ICPQtOZHq,0.1637393236160278,1.0,0,0,1,-1.0,page3-124.svg,page2-21.svg,page3-20.svg,page3-20.svg,-0.8362606763839722
wnZ7PyzyZhnZN0rjzKW9,-0.161426842212677,0.4382550418376922,0,1,0,0.0,page4-103.svg,page5-106.svg,page1-148.svg,page2-39.svg,-0.5996818840503693
wnxiWuF7GKFuwfAKYKuV,0.100534863770008,0.4397605657577514,1,0,0,1.0,page7-17.svg,page2-131.svg,page7-205.svg,page7-69.svg,-0.3392257019877434
woN1Nk7QqySAB5H63S5j,0.4258649945259094,0.8656717538833618,0,1,1,,page3-69.svg,page3-67.svg,page5-81.svg,page4-92.svg,-0.4398067593574524
wqnqU8PzfEwtA7xufwj8,0.6411093473434448,0.0642201229929924,1,0,0,1.0,page1-125.svg,page3-8.svg,page6-72.svg,page7-52.svg,0.5768892243504524
wskvAS8GQWiXtGyAIljV,0.3560173511505127,-0.1430247128009796,1,0,0,1.0,page7-252.svg,page2-39.svg,page9-11.svg,page7-70.svg,0.4990420639514923
wv157IBxO7zBLrWN7fGp,0.8550229072570801,0.0422653630375862,1,0,0,1.0,page6-181.svg,page6-179.svg,page1-142.svg,page4-97.svg,0.8127575442194939
wwz83F27bg18SnnfEDTA,0.5085756778717041,0.6967253684997559,0,0,2,-1.0,page1-22.svg,page3-188.svg,page5-246.svg,page4-79.svg,-0.18814969062805176
wxfNommWy0ajNbfnxChV,0.5799417495727539,1.0,0,0,2,-1.0,page4-239.svg,page5-33.svg,page8-249.svg,page8-249.svg,-0.4200582504272461
wzh4AFoLPCp3KtrIyEPJ,0.0377763137221336,0.0679482072591781,0,1,0,0.0,page8-160.svg,page1-175.svg,page2-39.svg,page6-24.svg,-0.030171893537044504
x0rCvM5h7H94gNnO7QGH,0.8550229072570801,-0.0619323104619979,1,0,0,1.0,page6-181.svg,page6-179.svg,page8-58.svg,page7-198.svg,0.916955217719078
x4AY0mj6W9z9zuA3XK1P,-0.0559693425893783,0.6554697155952454,0,0,2,-1.0,page3-95.svg,page8-215.svg,page6-168.svg,page1-162.svg,-0.7114390581846237
x6lr6nfbLOLXUlCadbkp,0.671675443649292,0.0613564290106296,1,0,0,1.0,page4-89.svg,page3-207.svg,page7-172.svg,page9-44.svg,0.6103190146386623
x6qZV11tBT4i6ToTGu1F,0.4550044536590576,-0.0184091757982969,0,1,0,0.0,page7-59.svg,page3-130.svg,page5-81.svg,page5-63.svg,0.47341362945735455
xE8NEwMcq9Mwlj5oLuQu,0.4894713461399078,0.0303180292248725,0,1,0,0.0,page8-199.svg,page6-165.svg,page1-122.svg,page2-65.svg,0.4591533169150353
xFv53KWQqQA6rm5eHb72,0.1326617151498794,0.0827987864613533,0,1,0,0.0,page4-169.svg,page1-3.svg,page3-53.svg,page1-133.svg,0.0498629286885261
xGtNbjHoDz9YGT2cPGVg,0.5041455626487732,-0.1476705968379974,0,0,1,-1.0,page7-226.svg,page6-234.svg,page4-239.svg,page5-102.svg,0.6518161594867706
xIx8cDHf45hXDmyvmClG,1.0,0.3466709852218628,1,0,0,1.0,page6-6.svg,page6-6.svg,page7-191.svg,page4-214.svg,0.6533290147781372
xN5K7Lb5ECnIvOgfOAcP,0.2028042525053024,0.4226206243038177,0,1,0,0.0,page6-123.svg,page6-210.svg,page3-53.svg,page1-14.svg,-0.2198163717985153
xNYA5aApwTrJzLlLGNFJ,0.5125556588172913,0.127439484000206,1,0,0,1.0,page1-113.svg,page1-66.svg,page2-20.svg,page1-113.svg,0.38511617481708527
xOlgV8P1l4WQV45ix1Jh,0.5937331318855286,-0.0408367551863193,1,0,0,1.0,page1-185.svg,page7-157.svg,page6-179.svg,page5-191.svg,0.6345698870718479
xRH2PSGQtzCg66FXaqzv,0.0759139508008956,0.1960999518632888,0,0,1,-1.0,page6-173.svg,page7-119.svg,page7-72.svg,page4-11.svg,-0.1201860010623932
xRh8COGwHj3TRNCGNEIM,0.0908957719802856,0.2775373756885528,0,0,1,-1.0,page5-86.svg,page8-169.svg,page1-183.svg,page3-193.svg,-0.1866416037082672
xSuxZooDFF4Ehyaj19sO,0.6807140707969666,0.4166779220104217,1,0,0,1.0,page5-81.svg,page5-87.svg,page2-48.svg,page3-135.svg,0.26403614878654486
xTcNAI2ZYRLesEDopgDt,-0.1495675444602966,-0.0367208831012249,0,1,0,0.0,page5-31.svg,page8-236.svg,page2-47.svg,page7-205.svg,-0.1128466613590717
xUxTZaplcY7pLb8BE6dW,-0.1788063943386078,-0.1206857487559318,1,0,0,1.0,page7-41.svg,page1-130.svg,page7-234.svg,page8-179.svg,-0.05812064558267599
xVH4NNobIcgAvkRiSjWF,0.6084930300712585,0.745482325553894,0,0,1,-1.0,page5-145.svg,page5-71.svg,page4-11.svg,page3-198.svg,-0.1369892954826355
xWzTtGw2v8c5AYwAVYLT,0.4985072910785675,0.1595743298530578,0,1,0,0.0,page2-15.svg,page7-61.svg,page8-216.svg,page2-156.svg,0.3389329612255097
xXnjeXNv3QKxlzgreQlO,0.7788749933242798,0.5849916934967041,0,0,1,-1.0,page2-155.svg,page4-177.svg,page7-40.svg,page8-165.svg,0.19388329982757568
xYS4CTUFIZJA8iUIrfYE,0.0240246336907148,0.3717856109142303,1,0,0,1.0,page6-199.svg,page2-16.svg,page8-235.svg,page3-121.svg,-0.3477609772235155
xYl5OUCE2diOyouoTTuG,0.498334527015686,0.3445070087909698,1,0,0,1.0,page5-31.svg,page1-171.svg,page8-156.svg,page9-15.svg,0.1538275182247162
xZa2ncbCbBOhHd4oMzUz,-0.0105671267956495,-0.1506142616271972,0,0,1,-1.0,page4-17.svg,page9-20.svg,page6-245.svg,page2-72.svg,0.1400471348315477
xaYjiX07bZ9AcBbGsgdo,1.0,0.5334460139274597,1,0,0,1.0,page8-236.svg,page8-236.svg,page6-83.svg,page4-247.svg,0.4665539860725403
xajKvJ25Fgem1UU2fsBH,0.5930672883987427,0.5412390232086182,1,0,0,1.0,page5-213.svg,page5-247.svg,page5-232.svg,page1-133.svg,0.05182826519012451
xasFGHFDQBRY0LgValpP,0.4723986089229584,0.4365456104278564,0,0,1,-1.0,page6-150.svg,page5-44.svg,page9-14.svg,page8-158.svg,0.035852998495101984
xcEU6ROmAEnLRdSRQ8JZ,-0.0467380285263061,0.4488103091716766,0,0,1,-1.0,page6-192.svg,page7-15.svg,page2-40.svg,page5-102.svg,-0.4955483376979827
xcLGwtQt8YZ2wurP2OLh,-0.0735154896974563,-0.0497024469077587,1,0,0,1.0,page2-17.svg,page5-249.svg,page1-85.svg,page6-192.svg,-0.023813042789697605
xm5suQdgB5cx2UOfpOk9,0.0785040482878685,1.0,0,0,1,-1.0,page5-174.svg,page5-11.svg,page3-20.svg,page3-20.svg,-0.9214959517121315
xmulF5IbOyjEn9so32W6,0.2765354514122009,0.0671358183026313,0,0,1,-1.0,page3-193.svg,page3-12.svg,page5-96.svg,page2-67.svg,0.20939963310956963
xnT213QQVU2IPasek8lL,0.6895545721054077,-0.0555397011339664,1,0,0,1.0,page4-203.svg,page2-172.svg,page2-165.svg,page4-3.svg,0.7450942732393742
xqBdrHinQ6J3vDzAamvy,1.0,0.5528925657272339,1,0,0,1.0,page4-97.svg,page4-97.svg,page1-29.svg,page3-139.svg,0.4471074342727661
xrX9u89bflPylblYyxfR,-0.1351486444473266,-0.0432768575847148,0,0,1,-1.0,page3-124.svg,page5-60.svg,page4-89.svg,page5-219.svg,-0.0918717868626118
xriuO9c8gewdcCoG5MOm,0.1219884157180786,0.1093785911798477,1,0,0,1.0,page8-215.svg,page5-252.svg,page7-26.svg,page4-89.svg,0.012609824538230896
xt3vfkdooGYRvAd2hIb7,0.0322582125663757,0.6021652221679688,0,0,1,-1.0,page9-25.svg,page2-157.svg,page1-142.svg,page3-54.svg,-0.569907009601593
y0MgwaAQvU0PSNWvr7Bb,-0.0173054244369268,-0.0343425162136554,0,0,1,-1.0,page4-3.svg,page7-236.svg,page7-69.svg,page7-86.svg,0.017037091776728602
y6qFBRuSDfTbVpv34t3x,-0.0515328012406826,-0.0702778622508049,1,0,0,1.0,page6-80.svg,page6-171.svg,page2-145.svg,page3-8.svg,0.0187450610101223
yHtkQI8e4O0uKf0K018E,0.5474945902824402,-0.1395330727100372,1,0,0,1.0,page2-32.svg,page1-96.svg,page6-162.svg,page6-181.svg,0.6870276629924774
