,block,snd_value,snd_class,sec_until_click,correct,controlled,response,game_id,speaker_desc,speaker_len,listener_desc,listener_len,total_len,chat_len,target
3962,0,0.924074074074074,high,6,False,False,page4-239.svg,RwBE2er5sGcgxnt66,['It looks like a furnace with a square on top and three triangles on the bottom'],16,[''],1,17,2,page1-110.svg
3963,0,0.881481481481482,high,2,True,False,page3-34.svg,5zavZ7Wzuj8LSHeSM,['A dish'],2,[''],1,3,2,page3-34.svg
3964,4,0.933333333333333,high,4,True,False,page7-67.svg,zNpg8HsnaSnvMZYon,['snake with upside down triangle on its back'],8,[''],1,9,2,page7-67.svg
3965,2,0.97962962962963,high,2,True,False,page1-27.svg,3YjD8Aj5JsDYXiwqG,['girl with long hair'],4,[''],1,5,2,page1-27.svg
3966,4,0.957407407407407,high,6,True,False,page9-27.svg,RC9AkCbhNcvT76Wm9,['small triangle with the goblet above large rim'],8,[''],1,9,2,page9-27.svg
3967,1,0.985185185185185,high,10,True,False,page4-118.svg,2ZnY22dPDKc2ByrNc,['tryangle on top over a wine glass'],7,[''],1,8,2,page4-118.svg
3968,1,0.644444444444445,low,5,True,True,page6-192.svg,3L7pCoyNJM5hRnz9G,['person kneeling facing right'],4,[''],1,5,2,page6-192.svg
3969,3,0.883333333333333,high,5,True,False,page7-45.svg,vANJagD7tYryezsfj,['pointing in all four cardinal directions north south east west trap'],11,[''],1,12,2,page7-45.svg
3970,1,1.0,high,3,True,False,page2-133.svg,B5ziWAf3qGfwgGX6q,['chimney'],1,[''],1,2,2,page2-133.svg
3971,0,0.977777777777778,high,7,True,False,page4-166.svg,Bn9MEh9Dku6N4h944,['A piece of folded paper a ribbon'],7,[''],1,8,2,page4-166.svg
3972,1,0.988888888888889,high,5,False,False,page1-130.svg,wrZAPHSfYu7MLFJYk,['It looks like a house'],5,[''],1,6,2,page3-124.svg
3973,1,0.533333333333333,low,9,True,True,page2-131.svg,4G3E28ZBsfpvKeq75,['this kind of looks like an axe'],7,[''],1,8,2,page2-131.svg
3974,2,0.977777777777778,high,12,True,False,page6-83.svg,nBQixTvaWeN8mKaKE,['a dog with no ears facing left'],7,[''],1,8,2,page6-83.svg
3975,3,0.938888888888889,high,3,True,False,page3-24.svg,hSDF2WFEPAjfpyCtf,['teapot'],1,[''],1,2,2,page3-24.svg
3976,3,0.979545454545455,high,5,True,False,page7-72.svg,iA6C7gK4rj5KvYJ4H,['handbag girl'],2,[''],1,3,2,page7-72.svg
3977,3,0.668518518518519,low,14,True,True,page-F.svg,4G3E28ZBsfpvKeq75,['looks like a sad person dat facing left'],8,[''],1,9,2,page-F.svg
3978,2,0.916666666666667,high,3,True,False,page3-170.svg,6xYme5HCqaBW3ufMG,['a tree'],2,[''],1,3,2,page3-170.svg
3979,4,0.761111111111111,low,2,True,False,page7-10.svg,5zavZ7Wzuj8LSHeSM,['an alien head'],3,[''],1,4,2,page7-10.svg
3980,3,0.977777777777778,high,7,True,False,page5-182.svg,N6BXBSAYYi6zYc2DW,['The one you couldnt describe with the three triangles on top'],11,[''],1,12,2,page5-182.svg
3981,2,0.961111111111111,high,5,True,False,page2-157.svg,vANJagD7tYryezsfj,['weird arrow pointing north again'],5,[''],1,6,2,page2-157.svg
3982,2,0.87962962962963,high,5,True,False,page4-89.svg,QuuR9NuW3SuwYAQvp,['Person holding their leg up'],5,[''],1,6,2,page4-89.svg
3983,1,0.666666666666667,low,6,True,True,page8-215.svg,2utpqGdkdixrmqikR,['A very warped looking S'],5,[''],1,6,2,page8-215.svg
3984,0,0.916666666666667,high,13,True,False,page5-59.svg,CntAjuZvvoGu7SPQY,['shape is wide in length with not much height'],9,[''],1,10,2,page5-59.svg
3985,4,0.959259259259259,high,2,True,False,page1-178.svg,fKvArAtnu3mpJehJv,['down left arrow'],3,[''],1,4,2,page1-178.svg
3986,3,0.967592592592593,high,2,True,False,page7-164.svg,RC9AkCbhNcvT76Wm9,['half goblet'],2,[''],1,3,2,page7-164.svg
3987,2,0.955555555555556,high,4,True,False,page2-158.svg,3L7pCoyNJM5hRnz9G,['a dinosaur facing right'],4,[''],1,5,2,page2-158.svg
3988,2,0.497222222222222,low,6,True,True,page1-186.svg,LY3RY7FnYQgDtcQ8g,['side view of table'],4,[''],1,5,2,page1-186.svg
3989,3,0.791666666666667,low,5,True,False,page3-56.svg,cQWfj3seYMSTHbiZe,['it has a square on top and 2 spikes on bottom'],11,[''],1,12,2,page3-56.svg
3990,2,0.793939393939394,low,3,True,False,page3-101.svg,CntAjuZvvoGu7SPQY,['arrow pointing up'],3,[''],1,4,2,page3-101.svg
3991,4,0.991666666666667,high,2,True,False,page3-35.svg,Rg4RBaXjsKeam5NDC,['arrow pointing up'],3,[''],1,4,2,page3-35.svg
3992,4,0.761111111111111,low,12,True,True,page2-34.svg,CntAjuZvvoGu7SPQY,['headless horse neck on left side'],6,[''],1,7,2,page2-34.svg
3993,1,0.977777777777778,high,5,True,False,page4-166.svg,Bn9MEh9Dku6N4h944,['a ribbon or angle'],4,[''],1,5,2,page4-166.svg
3994,4,0.933333333333333,high,15,True,False,page5-122.svg,4G3E28ZBsfpvKeq75,['Looks like a person extending both their arms out'],9,[''],1,10,2,page5-122.svg
3995,2,0.955555555555556,high,4,True,False,page1-78.svg,ux4vmkRJhYp3YR5Xy,['road splitting at bottom'],4,[''],1,5,2,page1-78.svg
3996,4,0.75,low,4,True,True,page2-165.svg,jJGPjD2pPRYatdRR7,['boat with a middle triangle'],5,[''],1,6,2,page2-165.svg
3997,1,0.962962962962963,high,4,True,False,page1-105.svg,eGbuzD7obJMw2QeJG,['oh I was the speaker sorry  Short bowl'],9,[''],1,10,2,page1-105.svg
3998,1,0.948148148148148,high,10,True,False,page5-142.svg,NoLWyWLqaGWcTZmYs,['triangle shape at the top'],5,[''],1,6,2,page5-142.svg
3999,2,0.903703703703704,high,6,True,False,page4-140.svg,nBQixTvaWeN8mKaKE,['the surfer hand symbol'],4,[''],1,5,2,page4-140.svg
4000,4,0.939814814814815,high,2,True,False,page2-48.svg,Bn9MEh9Dku6N4h944,['Two pieces one facing up one facing down'],8,[''],1,9,2,page2-48.svg
4001,1,0.75462962962963,low,6,True,True,page6-186.svg,9WTAEtQ6noc25PC8s,['a person looking left but kinda slouching'],7,[''],1,8,2,page6-186.svg
4002,4,0.983333333333333,high,1,True,False,page7-102.svg,nA4h7uAzk8zYv7sbc,['tree'],1,[''],1,2,2,page7-102.svg
4003,0,0.6,low,8,True,True,page7-115.svg,wwJwxrnDZQYWeJmMP,['letter H'],2,[''],1,3,2,page7-115.svg
4004,2,0.939814814814815,high,3,True,False,page2-48.svg,Bn9MEh9Dku6N4h944,['Two pieces one facing up and one facing down'],9,[''],1,10,2,page2-48.svg
4005,3,0.983333333333333,high,3,True,False,page7-102.svg,nA4h7uAzk8zYv7sbc,['tree'],1,[''],1,2,2,page7-102.svg
4006,1,0.905555555555556,high,5,True,False,page4-201.svg,CntAjuZvvoGu7SPQY,['vertical line with open mouth'],5,[''],1,6,2,page4-201.svg
4007,1,0.939814814814815,high,2,True,False,page2-48.svg,DtndyxmGGcbnYbsno,['like a bowl with a shape on top'],8,[''],1,9,2,page2-48.svg
4008,4,0.533333333333333,low,3,True,False,page8-182.svg,Bn9MEh9Dku6N4h944,['The letter S'],3,[''],1,4,2,page8-182.svg
4009,0,0.593518518518519,low,5,True,True,page7-15.svg,8q9BzwSiFsxFz6GZD,['mountains'],1,[''],1,2,2,page7-15.svg
4010,4,0.990740740740741,high,3,True,False,page5-220.svg,ux4vmkRJhYp3YR5Xy,['Cats head'],2,[''],1,3,2,page5-220.svg
4011,2,0.533333333333333,low,2,True,False,page8-182.svg,Bn9MEh9Dku6N4h944,['The letter S'],3,[''],1,4,2,page8-182.svg
4012,3,0.911111111111111,high,3,True,False,page4-165.svg,3YjD8Aj5JsDYXiwqG,['ramp left next to rectangle'],5,[''],1,6,2,page4-165.svg
4013,1,0.838888888888889,low,6,True,False,page8-63.svg,B5ziWAf3qGfwgGX6q,['whale'],1,[''],1,2,2,page8-63.svg
4014,3,0.911111111111111,high,2,True,False,page6-6.svg,4DAz8kzzePJqjLfru,['dog facing you with triangle legs'],6,[''],1,7,2,page6-6.svg
4015,2,0.622222222222222,low,3,True,True,page5-56.svg,Rg4RBaXjsKeam5NDC,['looks sort of like a mountain range'],7,[''],1,8,2,page5-56.svg
4016,0,1.0,high,12,True,False,page8-156.svg,Rg4RBaXjsKeam5NDC,['looks like a K'],4,[''],1,5,2,page8-156.svg
4017,4,0.897777777777778,high,5,True,False,page6-43.svg,jJGPjD2pPRYatdRR7,['square ofer top of triangle'],5,[''],1,6,2,page6-43.svg
4018,2,0.872222222222222,high,5,True,False,page4-10.svg,mRhZREao8NzN6BYE7,['person running foot facing right'],5,[''],1,6,2,page4-10.svg
4019,0,0.777777777777778,low,5,False,False,page7-79.svg,BwkLGDtSnzo9Qjtc6,['Looks like a bird or a plane'],7,[''],1,8,2,page5-145.svg
4020,3,0.933333333333333,high,11,True,False,page8-8.svg,RwBE2er5sGcgxnt66,['dog again bending down to right'],6,[''],1,7,2,page8-8.svg
4021,2,0.911111111111111,high,2,True,False,page7-154.svg,2utpqGdkdixrmqikR,['Arrow facing down'],3,[''],1,4,2,page7-154.svg
4022,1,1.0,high,3,True,False,page7-226.svg,DtndyxmGGcbnYbsno,['looks like a bean'],4,[''],1,5,2,page7-226.svg
4023,3,0.988888888888889,high,7,True,False,page3-124.svg,wrZAPHSfYu7MLFJYk,['Looks like a house not the one with a giant square'],11,[''],1,12,2,page3-124.svg
4024,1,0.6,low,6,True,True,page7-115.svg,iA6C7gK4rj5KvYJ4H,['like the top of batman'],5,[''],1,6,2,page7-115.svg
4025,2,0.990740740740741,high,3,True,False,page5-43.svg,stAWNxMZ7fqfPMY3Q,['Table with lamp'],3,[''],1,4,2,page5-43.svg
4026,1,0.990740740740741,high,5,True,False,page7-109.svg,Rg4RBaXjsKeam5NDC,['looks sort of like a lamp curved around'],8,[''],1,9,2,page7-109.svg
4027,4,0.955,high,2,True,False,page9-4.svg,HvirHRMAT4tsSydCz,['letter U'],2,[''],1,3,2,page9-4.svg
4028,2,0.977777777777778,high,4,True,False,page7-17.svg,eMo6TEfxyJ6wjC63Z,['man with no nose'],4,[''],1,5,2,page7-17.svg
4029,2,0.861111111111111,high,9,True,False,page5-99.svg,hSDF2WFEPAjfpyCtf,['dog'],1,[''],1,2,2,page5-99.svg
4030,0,0.593518518518519,low,12,True,True,page7-15.svg,3L7pCoyNJM5hRnz9G,['looks like a mountain range'],5,[''],1,6,2,page7-15.svg
4031,2,0.85,high,9,True,False,page8-244.svg,NoLWyWLqaGWcTZmYs,['horse without legs'],3,[''],1,4,2,page8-244.svg
4032,0,0.961111111111111,high,26,True,False,page3-95.svg,ux4vmkRJhYp3YR5Xy,['looks like a truck'],4,[''],1,5,2,page3-95.svg
4033,1,0.933333333333333,high,3,True,False,page5-167.svg,BD6j9kZfZhc2Dz4gh,['path leading to mountains'],4,[''],1,5,2,page5-167.svg
4034,2,0.933333333333333,high,7,True,False,page2-39.svg,XSQXte7Rd8L9hwyFc,['low u'],2,[''],1,3,2,page2-39.svg
4035,1,1.0,high,2,True,False,page7-36.svg,8q9BzwSiFsxFz6GZD,['two squares and a chimney attached to the left square'],10,[''],1,11,2,page7-36.svg
4036,3,0.892592592592593,high,2,True,False,page6-179.svg,6xYme5HCqaBW3ufMG,['a man grabbing his left foot'],6,[''],1,7,2,page6-179.svg
4037,3,0.977777777777778,high,7,True,False,page7-234.svg,iA6C7gK4rj5KvYJ4H,['big shape litytle diamond'],4,[''],1,5,2,page7-234.svg
4038,4,1.0,high,2,True,False,page8-156.svg,9WTAEtQ6noc25PC8s,['K shaped object'],3,[''],1,4,2,page8-156.svg
4039,4,0.983333333333333,high,2,True,False,page2-124.svg,HQfR6YA7JXPhQfRkC,['arrow point down'],3,[''],1,4,2,page2-124.svg
4040,0,0.990740740740741,high,20,False,False,page4-244.svg,ux4vmkRJhYp3YR5Xy,['bottom row middle looks like a shaddow of a cat'],10,[''],1,11,2,page5-220.svg
4041,2,0.733333333333333,low,6,True,False,page7-35.svg,89FoCcbCznvLPYnaf,['boat with arrow on top'],5,[''],1,6,2,page7-35.svg
4042,0,0.892592592592593,high,5,True,False,page8-236.svg,zNpg8HsnaSnvMZYon,['Its a tall bird stood up Facing right and looking down'],11,[''],1,12,2,page8-236.svg
4043,1,0.668518518518519,low,7,True,True,page-F.svg,3YjD8Aj5JsDYXiwqG,['person sitting down facing left'],5,[''],1,6,2,page-F.svg
4044,1,0.894444444444445,high,3,True,False,page4-92.svg,4DAz8kzzePJqjLfru,['chicken facing to the right'],5,[''],1,6,2,page4-92.svg
4045,2,0.992592592592593,high,3,True,False,page1-72.svg,nA4h7uAzk8zYv7sbc,['candle'],1,[''],1,2,2,page1-72.svg
4046,3,1.0,high,3,True,False,page7-36.svg,8q9BzwSiFsxFz6GZD,['two squares and a poonty rectangle on the left'],9,[''],1,10,2,page7-36.svg
4047,1,0.593518518518519,low,6,True,True,page7-15.svg,HQfR6YA7JXPhQfRkC,['a mountain range horizontal'],4,[''],1,5,2,page7-15.svg
4048,3,0.991666666666667,high,2,True,False,page3-35.svg,Rg4RBaXjsKeam5NDC,['arrow pointing up'],3,[''],1,4,2,page3-35.svg
4049,4,0.916666666666667,high,2,True,False,page7-158.svg,2utpqGdkdixrmqikR,['Close up face looking to the left'],7,[''],1,8,2,page7-158.svg
4050,1,0.807407407407407,low,4,True,False,page2-42.svg,BwkLGDtSnzo9Qjtc6,['like a big letter or bracelet'],6,[''],1,7,2,page2-42.svg
4051,3,0.962962962962963,high,2,True,False,page1-105.svg,eGbuzD7obJMw2QeJG,['short bowl'],2,[''],1,3,2,page1-105.svg
4052,3,0.968518518518519,high,4,True,False,page2-15.svg,jJGPjD2pPRYatdRR7,['house with white rectangle'],4,[''],1,5,2,page2-15.svg
4053,4,0.985185185185185,high,2,True,False,page4-118.svg,cQWfj3seYMSTHbiZe,['a podium with floating triangle on top'],7,[''],1,8,2,page4-118.svg
4054,2,0.977777777777778,high,8,True,False,page7-234.svg,iA6C7gK4rj5KvYJ4H,['the huge shape on the right and the diamond to left'],11,[''],1,12,2,page7-234.svg
4055,1,0.844444444444444,low,5,True,False,page5-81.svg,Rg4RBaXjsKeam5NDC,['a chicken or dragon facing left'],6,[''],1,7,2,page5-81.svg
4056,3,0.934259259259259,high,2,True,False,page3-57.svg,AJeR4M8XggMLd6gDT,['arrow shot in a bow'],5,[''],1,6,2,page3-57.svg
4057,3,0.740740740740741,low,5,True,True,page9-39.svg,zNpg8HsnaSnvMZYon,['a pipe cigar shape facing left'],6,[''],1,7,2,page9-39.svg
4058,4,0.992592592592593,high,3,True,False,page1-72.svg,nA4h7uAzk8zYv7sbc,['candle'],1,[''],1,2,2,page1-72.svg
4059,1,0.990740740740741,high,4,True,False,page5-43.svg,stAWNxMZ7fqfPMY3Q,['table with lamp'],3,[''],1,4,2,page5-43.svg
4060,3,0.953703703703704,high,3,True,False,page6-205.svg,wwJwxrnDZQYWeJmMP,['a car driving vertically'],4,[''],1,5,2,page6-205.svg
4061,3,0.416666666666667,low,11,True,True,page6-123.svg,z7aJn7tHDMNpNtMNH,['flat on right triangle on bottom left'],7,[''],1,8,2,page6-123.svg
4062,1,0.533333333333333,low,4,True,False,page2-131.svg,89FoCcbCznvLPYnaf,['hammer'],1,[''],1,2,2,page2-131.svg
4063,1,0.9,high,3,True,False,page2-59.svg,ux4vmkRJhYp3YR5Xy,['looks like a neck tie  microphone'],7,[''],1,8,2,page2-59.svg
4064,1,0.911851851851852,high,4,True,False,page9-29.svg,FXAKzduwyZunovt76,['Someone holding  a tray out to the right'],9,[''],1,10,2,page9-29.svg
4065,2,0.875925925925926,high,3,True,False,page5-58.svg,DtndyxmGGcbnYbsno,['saw blade'],2,[''],1,3,2,page5-58.svg
4066,0,0.807407407407407,low,6,True,False,page2-42.svg,BwkLGDtSnzo9Qjtc6,['Appears to almost be the letter U'],7,[''],1,8,2,page2-42.svg
4067,3,0.985185185185185,high,12,True,False,page6-92.svg,N6BXBSAYYi6zYc2DW,['Looks like a chart with an upside down triangle'],9,[''],1,10,2,page6-92.svg
4068,4,0.9,high,4,True,False,page2-59.svg,ux4vmkRJhYp3YR5Xy,['tie'],1,[''],1,2,2,page2-59.svg
4069,1,0.916666666666667,high,7,True,False,page7-158.svg,2utpqGdkdixrmqikR,['A close up face that is facing left'],8,[''],1,9,2,page7-158.svg
4070,2,0.516666666666667,low,4,True,False,page5-85.svg,Bn9MEh9Dku6N4h944,['A fox facing to the right'],6,[''],1,7,2,page5-85.svg
4071,1,0.377777777777778,low,3,True,True,page4-244.svg,Rg4RBaXjsKeam5NDC,['turtle really long neck facing left'],6,[''],1,7,2,page4-244.svg
4072,1,0.985185185185185,high,3,True,False,page6-92.svg,89FoCcbCznvLPYnaf,['a whale with a triangle'],5,[''],1,6,2,page6-92.svg
4073,4,1.0,high,2,True,False,page9-34.svg,nA4h7uAzk8zYv7sbc,['right ledge'],2,[''],1,3,2,page9-34.svg
4074,4,0.736111111111111,low,7,False,True,page2-39.svg,XSQXte7Rd8L9hwyFc,['Tall squiggle snake facing left'],5,[''],1,6,2,page3-21.svg
4075,3,0.751851851851852,low,7,True,True,page5-26.svg,CntAjuZvvoGu7SPQY,['B1 bomber flying down'],4,[''],1,5,2,page5-26.svg
4076,3,0.844444444444444,low,5,True,False,page7-188.svg,z7aJn7tHDMNpNtMNH,['duck goose'],2,[''],1,3,2,page7-188.svg
4077,0,0.892592592592593,high,5,True,False,page8-236.svg,9WTAEtQ6noc25PC8s,['a bird facing to the right'],6,[''],1,7,2,page8-236.svg
4078,1,0.924074074074074,high,16,False,False,page4-89.svg,QuuR9NuW3SuwYAQvp,['fat person soild bottom'],4,[''],1,5,2,page5-173.svg
4079,1,0.869444444444445,high,2,True,False,page6-173.svg,eMo6TEfxyJ6wjC63Z,['the old af man'],4,[''],1,5,2,page6-173.svg
4080,0,0.911111111111111,high,6,True,False,page3-29.svg,QoqK9Shwdm5bsFunw,['house looking thing'],3,[''],1,4,2,page3-29.svg
4081,3,1.0,high,2,True,False,page8-166.svg,BD6j9kZfZhc2Dz4gh,['weird EF'],2,[''],1,3,2,page8-166.svg
4082,3,0.972222222222222,high,2,True,False,page4-141.svg,3YjD8Aj5JsDYXiwqG,['thin rectangle bit missing'],4,[''],1,5,2,page4-141.svg
4083,1,0.738888888888889,low,4,True,True,page3-207.svg,BwkLGDtSnzo9Qjtc6,['maybe running to the left as back leg stickingout to right'],11,[''],1,12,2,page3-207.svg
4084,2,0.603703703703704,low,4,True,True,page7-157.svg,iA6C7gK4rj5KvYJ4H,['big diamond on small triangle'],5,[''],1,6,2,page7-157.svg
4085,2,0.977777777777778,high,2,True,False,page9-7.svg,5zavZ7Wzuj8LSHeSM,['like a swastika'],3,[''],1,4,2,page9-7.svg
4086,3,0.851851851851852,high,3,True,False,page3-60.svg,9WTAEtQ6noc25PC8s,['2 leg table'],3,[''],1,4,2,page3-60.svg
4087,1,0.988888888888889,high,5,True,False,page3-124.svg,AJeR4M8XggMLd6gDT,['its an upside down U shape I think its the one you said was the king tut'],17,[''],1,18,2,page3-124.svg
4088,2,0.928888888888889,high,6,True,False,page3-54.svg,wwJwxrnDZQYWeJmMP,['Castle with three spikes'],4,[''],1,5,2,page3-54.svg
4089,1,0.892592592592593,high,7,True,False,page6-179.svg,LY3RY7FnYQgDtcQ8g,['man hunched over walking left'],5,[''],1,6,2,page6-179.svg
4090,4,0.694444444444445,low,4,True,True,page4-180.svg,z7aJn7tHDMNpNtMNH,['looks like crossed swords'],4,[''],1,5,2,page4-180.svg
4091,3,0.738888888888889,low,7,False,True,page7-79.svg,BwkLGDtSnzo9Qjtc6,['they mgith be preying facing left they are kneeling'],9,[''],1,10,2,page4-11.svg
4092,1,0.922222222222222,high,5,True,False,page5-247.svg,z7aJn7tHDMNpNtMNH,['person kneeling like a buddah'],5,[''],1,6,2,page5-247.svg
4093,1,0.977777777777778,high,10,False,False,page7-157.svg,iA6C7gK4rj5KvYJ4H,['large blob with little triangle attached'],6,[''],1,7,2,page7-234.svg
4094,0,0.977777777777778,high,20,True,False,page7-26.svg,wwJwxrnDZQYWeJmMP,['Statue with a big nose facig right'],7,[''],1,8,2,page7-26.svg
4095,1,0.892592592592593,high,4,True,False,page8-236.svg,QoqK9Shwdm5bsFunw,['swan or goose stood up'],5,[''],1,6,2,page8-236.svg
4096,1,0.903703703703704,high,2,False,False,page5-26.svg,nBQixTvaWeN8mKaKE,['W shape at the top'],5,[''],1,6,2,page4-140.svg
4097,4,0.777777777777778,low,4,True,True,page7-79.svg,BD6j9kZfZhc2Dz4gh,['the only one we havent done yetlooks kinda like a snakeserpent with a triangle below the head on the right'],20,[''],1,21,2,page7-79.svg
4098,2,0.961111111111111,high,4,True,False,page9-20.svg,3L7pCoyNJM5hRnz9G,['letter C'],2,[''],1,3,2,page9-20.svg
4099,2,0.976851851851852,high,7,True,False,page5-134.svg,FXAKzduwyZunovt76,['three triangles pointing down like a helmet'],7,[''],1,8,2,page5-134.svg
4100,3,1.0,high,5,True,False,page6-245.svg,2utpqGdkdixrmqikR,['The close up emu'],4,[''],1,5,2,page6-245.svg
4101,0,0.809814814814815,low,8,True,False,page4-34.svg,iA6C7gK4rj5KvYJ4H,['the one you just picked'],5,[''],1,6,2,page4-34.svg
4102,0,0.892592592592593,high,5,True,False,page8-236.svg,QoqK9Shwdm5bsFunw,['goose'],1,[''],1,2,2,page8-236.svg
4103,2,0.977777777777778,high,5,True,False,page1-24.svg,cQWfj3seYMSTHbiZe,['a structure that is flat on the top and bottom and has spikes on the side'],16,[''],1,17,2,page1-24.svg
4104,0,0.977777777777778,high,12,False,False,page7-15.svg,cQWfj3seYMSTHbiZe,['a table that has two points on the left side and on the right side'],15,[''],1,16,2,page1-24.svg
4105,2,0.968518518518519,high,3,True,False,page2-15.svg,3L7pCoyNJM5hRnz9G,['a house with triangular legs'],5,[''],1,6,2,page2-15.svg
4106,4,0.516666666666667,low,3,True,False,page5-85.svg,Bn9MEh9Dku6N4h944,['A fox or cat facing to the right'],8,[''],1,9,2,page5-85.svg
4107,2,0.791666666666667,low,6,True,False,page3-56.svg,cQWfj3seYMSTHbiZe,['A structure with a box on top and two spikes on the bottom'],13,[''],1,14,2,page3-56.svg
4108,2,0.953703703703704,high,7,True,False,page-B.svg,RwBE2er5sGcgxnt66,['I described it earlier as a woman with a ponytail or a square with two triangles below it on the left and right'],23,[''],1,24,2,page-B.svg
4109,1,1.0,high,6,True,False,page6-226.svg,LY3RY7FnYQgDtcQ8g,['two black diamonds with a rectangle on left one'],9,[''],1,10,2,page6-226.svg
4110,1,0.777777777777778,low,16,False,True,page7-41.svg,RwBE2er5sGcgxnt66,['la right angled triangle on base'],6,[''],1,7,2,page7-79.svg
4111,0,0.968518518518519,high,5,True,False,page2-15.svg,3L7pCoyNJM5hRnz9G,['looks like a house subtracted from a bottom triangle'],9,[''],1,10,2,page2-15.svg
4112,0,0.593518518518519,low,11,False,True,page3-200.svg,iA6C7gK4rj5KvYJ4H,['a person lying down'],4,[''],1,5,2,page7-15.svg
4113,3,0.955555555555556,high,3,True,False,page1-78.svg,ux4vmkRJhYp3YR5Xy,['road splitting'],2,[''],1,3,2,page1-78.svg
4114,1,0.981481481481482,high,5,True,False,page7-245.svg,jJGPjD2pPRYatdRR7,['overall like a c shape rectangle angled on the bottom left'],11,[''],1,12,2,page7-245.svg
4115,4,0.976851851851852,high,4,True,False,page5-134.svg,NoLWyWLqaGWcTZmYs,['fangs'],1,[''],1,2,2,page5-134.svg
4116,4,1.0,high,2,True,False,page3-66.svg,z7aJn7tHDMNpNtMNH,['knife'],1,[''],1,2,2,page3-66.svg
4117,3,0.933333333333333,high,18,True,False,page2-4.svg,N6BXBSAYYi6zYc2DW,['Looks like a house with upside down triangle'],8,[''],1,9,2,page2-4.svg
4118,4,0.922222222222222,high,3,True,False,page8-20.svg,B5ziWAf3qGfwgGX6q,['pipe'],1,[''],1,2,2,page8-20.svg
4119,0,0.977777777777778,high,7,True,False,page1-130.svg,wrZAPHSfYu7MLFJYk,['It has the largest square on the top'],8,[''],1,9,2,page1-130.svg
