game_id,configuration_file,round_id,trial_index,block,target,snd_value,snd_class,chat_mode,speaker_id,listener_id,context,phase,description,time_to_message,sec_until_click,response,correct,context_id
G105,ref2_pilot5_binned_threads_117_phase1.json,,13,,page9-13.svg,0.8812169312169311,high,,114,,"['page5-99.svg', 'page2-131.svg', 'page6-122.svg', 'page9-13.svg', 'page8-189.svg', 'page3-207.svg', 'page6-13.svg', 'page6-149.svg', 'page6-115.svg', 'page4-215.svg']",1,the image looks like the letter K,8,,,,117
G105,ref2_pilot5_binned_threads_117_phase1.json,,14,,page8-189.svg,0.95,high,,114,,"['page5-99.svg', 'page2-131.svg', 'page6-122.svg', 'page9-13.svg', 'page8-189.svg', 'page3-207.svg', 'page6-13.svg', 'page6-149.svg', 'page6-115.svg', 'page4-215.svg']",1,the image looks like a wrench (the tool) with a thick bottom,21,,,,117
G105,ref2_pilot5_binned_threads_117_phase1.json,,15,,page3-207.svg,0.7388888888888889,low,,114,,"['page5-99.svg', 'page2-131.svg', 'page6-122.svg', 'page9-13.svg', 'page8-189.svg', 'page3-207.svg', 'page6-13.svg', 'page6-149.svg', 'page6-115.svg', 'page4-215.svg']",1,the image looks like an obese person running to the left,37,,,,117
G105,ref2_pilot5_binned_threads_117_phase1.json,,16,,page6-13.svg,0.977777777777778,high,,114,,"['page5-99.svg', 'page2-131.svg', 'page6-122.svg', 'page9-13.svg', 'page8-189.svg', 'page3-207.svg', 'page6-13.svg', 'page6-149.svg', 'page6-115.svg', 'page4-215.svg']",1,the image has a square in the middle of a triangle with a solo square on top,33,,,,117
G105,ref2_pilot5_binned_threads_117_phase1.json,,17,,page6-149.svg,0.9583333333333334,high,,114,,"['page5-99.svg', 'page2-131.svg', 'page6-122.svg', 'page9-13.svg', 'page8-189.svg', 'page3-207.svg', 'page6-13.svg', 'page6-149.svg', 'page6-115.svg', 'page4-215.svg']",1,the image looks like a ribbon or it could pass for a fancy bowtie,27,,,,117
G105,ref2_pilot5_binned_threads_117_phase1.json,,18,,page6-115.svg,0.9916666666666666,high,,114,,"['page5-99.svg', 'page2-131.svg', 'page6-122.svg', 'page9-13.svg', 'page8-189.svg', 'page3-207.svg', 'page6-13.svg', 'page6-149.svg', 'page6-115.svg', 'page4-215.svg']",1,the image looks like a double set of cat ears,19,,,,117
G105,ref2_pilot5_binned_threads_117_phase1.json,,19,,page4-215.svg,0.937037037037037,high,,114,,"['page5-99.svg', 'page2-131.svg', 'page6-122.svg', 'page9-13.svg', 'page8-189.svg', 'page3-207.svg', 'page6-13.svg', 'page6-149.svg', 'page6-115.svg', 'page4-215.svg']",1,the image looks like a crown that a king would wear on the top of his head,17,,,,117
G011,ref2_pilot5_binned_threads_107_phase1.json,,0,,page5-81.svg,0.8444444444444444,low,,54,,"['page5-81.svg', 'page5-89.svg', 'page8-249.svg', 'page3-21.svg', 'page5-65.svg', 'page1-79.svg', 'page3-205.svg', 'page1-63.svg', 'page8-199.svg', 'page6-6.svg']",1,a hen to the left,21,,,,107
G011,ref2_pilot5_binned_threads_107_phase1.json,,1,,page5-89.svg,0.8181818181818182,low,,54,,"['page5-81.svg', 'page5-89.svg', 'page8-249.svg', 'page3-21.svg', 'page5-65.svg', 'page1-79.svg', 'page3-205.svg', 'page1-63.svg', 'page8-199.svg', 'page6-6.svg']",1,a ski mobile to the left,13,,,,107
G011,ref2_pilot5_binned_threads_107_phase1.json,,2,,page8-249.svg,0.8444444444444444,low,,54,,"['page5-81.svg', 'page5-89.svg', 'page8-249.svg', 'page3-21.svg', 'page5-65.svg', 'page1-79.svg', 'page3-205.svg', 'page1-63.svg', 'page8-199.svg', 'page6-6.svg']",1,a tiger to the left,13,,,,107
G011,ref2_pilot5_binned_threads_107_phase1.json,,3,,page3-21.svg,0.736111111111111,low,,54,,"['page5-81.svg', 'page5-89.svg', 'page8-249.svg', 'page3-21.svg', 'page5-65.svg', 'page1-79.svg', 'page3-205.svg', 'page1-63.svg', 'page8-199.svg', 'page6-6.svg']",1,zipzag with square head,19,,,,107
G011,ref2_pilot5_binned_threads_107_phase1.json,,4,,page5-65.svg,1.0,high,,54,,"['page5-81.svg', 'page5-89.svg', 'page8-249.svg', 'page3-21.svg', 'page5-65.svg', 'page1-79.svg', 'page3-205.svg', 'page1-63.svg', 'page8-199.svg', 'page6-6.svg']",1,several triangle mountains getting smaller one on top of the other,23,,,,107
G011,ref2_pilot5_binned_threads_107_phase1.json,,5,,page1-79.svg,0.977777777777778,high,,54,,"['page5-81.svg', 'page5-89.svg', 'page8-249.svg', 'page3-21.svg', 'page5-65.svg', 'page1-79.svg', 'page3-205.svg', 'page1-63.svg', 'page8-199.svg', 'page6-6.svg']",1,a rocket ship of triangles,13,,,,107
G011,ref2_pilot5_binned_threads_107_phase1.json,,6,,page3-205.svg,0.6696296296296296,low,,54,,"['page5-81.svg', 'page5-89.svg', 'page8-249.svg', 'page3-21.svg', 'page5-65.svg', 'page1-79.svg', 'page3-205.svg', 'page1-63.svg', 'page8-199.svg', 'page6-6.svg']",1,a man walking to the righ with leg out streatched,22,,,,107
G011,ref2_pilot5_binned_threads_107_phase1.json,,7,,page1-63.svg,0.9703703703703702,high,,54,,"['page5-81.svg', 'page5-89.svg', 'page8-249.svg', 'page3-21.svg', 'page5-65.svg', 'page1-79.svg', 'page3-205.svg', 'page1-63.svg', 'page8-199.svg', 'page6-6.svg']",1,a square x 3 on there sides stacked 3 high,27,,,,107
G011,ref2_pilot5_binned_threads_107_phase1.json,,8,,page8-199.svg,0.8,low,,54,,"['page5-81.svg', 'page5-89.svg', 'page8-249.svg', 'page3-21.svg', 'page5-65.svg', 'page1-79.svg', 'page3-205.svg', 'page1-63.svg', 'page8-199.svg', 'page6-6.svg']",1,a set of steps to the left,13,,,,107
G011,ref2_pilot5_binned_threads_107_phase1.json,,9,,page6-6.svg,0.9111111111111112,high,,54,,"['page5-81.svg', 'page5-89.svg', 'page8-249.svg', 'page3-21.svg', 'page5-65.svg', 'page1-79.svg', 'page3-205.svg', 'page1-63.svg', 'page8-199.svg', 'page6-6.svg']",1,a crab like figure facing forward,13,,,,107
G011,ref2_pilot5_binned_threads_107_phase1.json,,10,,page7-70.svg,0.9907407407407408,high,,54,,"['page7-70.svg', 'page4-13.svg', 'page6-6.svg', 'page5-87.svg', 'page6-86.svg', 'page5-155.svg', 'page9-31.svg', 'page7-248.svg', 'page2-61.svg', 'page1-36.svg']",1,a man with a huge triangle nose lying down,24,,,,107
G011,ref2_pilot5_binned_threads_107_phase1.json,,11,,page4-13.svg,0.9305555555555556,high,,54,,"['page7-70.svg', 'page4-13.svg', 'page6-6.svg', 'page5-87.svg', 'page6-86.svg', 'page5-155.svg', 'page9-31.svg', 'page7-248.svg', 'page2-61.svg', 'page1-36.svg']",1,a man with a triangle bottom in a riding position,21,,,,107
G011,ref2_pilot5_binned_threads_107_phase1.json,,12,,page6-6.svg,0.9111111111111112,high,,54,,"['page7-70.svg', 'page4-13.svg', 'page6-6.svg', 'page5-87.svg', 'page6-86.svg', 'page5-155.svg', 'page9-31.svg', 'page7-248.svg', 'page2-61.svg', 'page1-36.svg']",1,a crab like figure facing forward,13,,,,107
G011,ref2_pilot5_binned_threads_107_phase1.json,,13,,page5-87.svg,0.9333333333333332,high,,54,,"['page7-70.svg', 'page4-13.svg', 'page6-6.svg', 'page5-87.svg', 'page6-86.svg', 'page5-155.svg', 'page9-31.svg', 'page7-248.svg', 'page2-61.svg', 'page1-36.svg']",1,a hen facing to the left,11,,,,107
G011,ref2_pilot5_binned_threads_107_phase1.json,,14,,page6-86.svg,0.8888888888888887,high,,54,,"['page7-70.svg', 'page4-13.svg', 'page6-6.svg', 'page5-87.svg', 'page6-86.svg', 'page5-155.svg', 'page9-31.svg', 'page7-248.svg', 'page2-61.svg', 'page1-36.svg']",1,a dog like figure or perhaps a cat facing to the left,22,,,,107
G011,ref2_pilot5_binned_threads_107_phase1.json,,15,,page5-155.svg,0.5777777777777778,low,,54,,"['page7-70.svg', 'page4-13.svg', 'page6-6.svg', 'page5-87.svg', 'page6-86.svg', 'page5-155.svg', 'page9-31.svg', 'page7-248.svg', 'page2-61.svg', 'page1-36.svg']",1,thre permids stacked on top of each other rather large ones,24,,,,107
G011,ref2_pilot5_binned_threads_107_phase1.json,,16,,page9-31.svg,0.9685185185185186,high,,54,,"['page7-70.svg', 'page4-13.svg', 'page6-6.svg', 'page5-87.svg', 'page6-86.svg', 'page5-155.svg', 'page9-31.svg', 'page7-248.svg', 'page2-61.svg', 'page1-36.svg']",1,a tree house on a triangle base,17,,,,107
G011,ref2_pilot5_binned_threads_107_phase1.json,,17,,page7-248.svg,0.9611111111111112,high,,54,,"['page7-70.svg', 'page4-13.svg', 'page6-6.svg', 'page5-87.svg', 'page6-86.svg', 'page5-155.svg', 'page9-31.svg', 'page7-248.svg', 'page2-61.svg', 'page1-36.svg']",1,a scorpian with pincers wide apart facing right,19,,,,107
G011,ref2_pilot5_binned_threads_107_phase1.json,,18,,page2-61.svg,0.9444444444444444,high,,54,,"['page7-70.svg', 'page4-13.svg', 'page6-6.svg', 'page5-87.svg', 'page6-86.svg', 'page5-155.svg', 'page9-31.svg', 'page7-248.svg', 'page2-61.svg', 'page1-36.svg']",1,a large square with its lid open half way down,24,,,,107
G011,ref2_pilot5_binned_threads_107_phase1.json,,19,,page1-36.svg,0.9444444444444444,high,,54,,"['page7-70.svg', 'page4-13.svg', 'page6-6.svg', 'page5-87.svg', 'page6-86.svg', 'page5-155.svg', 'page9-31.svg', 'page7-248.svg', 'page2-61.svg', 'page1-36.svg']",1,a lolipop with diamond head,13,,,,107
G011,ref2_pilot5_binned_threads_107_phase1.json,,0,,page5-81.svg,0.8444444444444444,low,,8,,"['page5-81.svg', 'page5-89.svg', 'page8-249.svg', 'page3-21.svg', 'page5-65.svg', 'page1-79.svg', 'page3-205.svg', 'page1-63.svg', 'page8-199.svg', 'page6-6.svg']",1,a chicken with long legs,17,,,,107
G011,ref2_pilot5_binned_threads_107_phase1.json,,1,,page5-89.svg,0.8181818181818182,low,,8,,"['page5-81.svg', 'page5-89.svg', 'page8-249.svg', 'page3-21.svg', 'page5-65.svg', 'page1-79.svg', 'page3-205.svg', 'page1-63.svg', 'page8-199.svg', 'page6-6.svg']",1,a curved short flat chair,31,,,,107
G011,ref2_pilot5_binned_threads_107_phase1.json,,2,,page8-249.svg,0.8444444444444444,low,,8,,"['page5-81.svg', 'page5-89.svg', 'page8-249.svg', 'page3-21.svg', 'page5-65.svg', 'page1-79.svg', 'page3-205.svg', 'page1-63.svg', 'page8-199.svg', 'page6-6.svg']",1,a lion or dog like animal,17,,,,107
G011,ref2_pilot5_binned_threads_107_phase1.json,,3,,page3-21.svg,0.736111111111111,low,,8,,"['page5-81.svg', 'page5-89.svg', 'page8-249.svg', 'page3-21.svg', 'page5-65.svg', 'page1-79.svg', 'page3-205.svg', 'page1-63.svg', 'page8-199.svg', 'page6-6.svg']",1,a standing up snake,21,,,,107
G011,ref2_pilot5_binned_threads_107_phase1.json,,4,,page5-65.svg,1.0,high,,8,,"['page5-81.svg', 'page5-89.svg', 'page8-249.svg', 'page3-21.svg', 'page5-65.svg', 'page1-79.svg', 'page3-205.svg', 'page1-63.svg', 'page8-199.svg', 'page6-6.svg']",1,four mountains on top of eachother looking like a samurai or group of mountains,37,,,,107
G011,ref2_pilot5_binned_threads_107_phase1.json,,5,,page1-79.svg,0.977777777777778,high,,8,,"['page5-81.svg', 'page5-89.svg', 'page8-249.svg', 'page3-21.svg', 'page5-65.svg', 'page1-79.svg', 'page3-205.svg', 'page1-63.svg', 'page8-199.svg', 'page6-6.svg']",1,a shark like animal with rectangles,17,,,,107
G011,ref2_pilot5_binned_threads_107_phase1.json,,6,,page3-205.svg,0.6696296296296296,low,,8,,"['page5-81.svg', 'page5-89.svg', 'page8-249.svg', 'page3-21.svg', 'page5-65.svg', 'page1-79.svg', 'page3-205.svg', 'page1-63.svg', 'page8-199.svg', 'page6-6.svg']",1,a person that looks like its resting on a ledge,24,,,,107
G011,ref2_pilot5_binned_threads_107_phase1.json,,7,,page1-63.svg,0.9703703703703702,high,,8,,"['page5-81.svg', 'page5-89.svg', 'page8-249.svg', 'page3-21.svg', 'page5-65.svg', 'page1-79.svg', 'page3-205.svg', 'page1-63.svg', 'page8-199.svg', 'page6-6.svg']",1,a christmas tree,29,,,,107
G011,ref2_pilot5_binned_threads_107_phase1.json,,8,,page8-199.svg,0.8,low,,8,,"['page5-81.svg', 'page5-89.svg', 'page8-249.svg', 'page3-21.svg', 'page5-65.svg', 'page1-79.svg', 'page3-205.svg', 'page1-63.svg', 'page8-199.svg', 'page6-6.svg']",1,a block of rectangle stairs going to the right,19,,,,107
G011,ref2_pilot5_binned_threads_107_phase1.json,,9,,page6-6.svg,0.9111111111111112,high,,8,,"['page5-81.svg', 'page5-89.svg', 'page8-249.svg', 'page3-21.svg', 'page5-65.svg', 'page1-79.svg', 'page3-205.svg', 'page1-63.svg', 'page8-199.svg', 'page6-6.svg']",1,an dog facing you,40,,,,107
G011,ref2_pilot5_binned_threads_107_phase1.json,,10,,page7-70.svg,0.9907407407407408,high,,8,,"['page7-70.svg', 'page4-13.svg', 'page6-6.svg', 'page5-87.svg', 'page6-86.svg', 'page5-155.svg', 'page9-31.svg', 'page7-248.svg', 'page2-61.svg', 'page1-36.svg']",1,someone with a weird face that has their legs out to the left,41,,,,107
G011,ref2_pilot5_binned_threads_107_phase1.json,,11,,page4-13.svg,0.9305555555555556,high,,8,,"['page7-70.svg', 'page4-13.svg', 'page6-6.svg', 'page5-87.svg', 'page6-86.svg', 'page5-155.svg', 'page9-31.svg', 'page7-248.svg', 'page2-61.svg', 'page1-36.svg']",1,someone sitting with their legs out to the right,11,,,,107
G011,ref2_pilot5_binned_threads_107_phase1.json,,12,,page6-6.svg,0.9111111111111112,high,,8,,"['page7-70.svg', 'page4-13.svg', 'page6-6.svg', 'page5-87.svg', 'page6-86.svg', 'page5-155.svg', 'page9-31.svg', 'page7-248.svg', 'page2-61.svg', 'page1-36.svg']",1,a dog facing you with a diamond head,12,,,,107
G011,ref2_pilot5_binned_threads_107_phase1.json,,13,,page5-87.svg,0.9333333333333332,high,,8,,"['page7-70.svg', 'page4-13.svg', 'page6-6.svg', 'page5-87.svg', 'page6-86.svg', 'page5-155.svg', 'page9-31.svg', 'page7-248.svg', 'page2-61.svg', 'page1-36.svg']",1,a komodo dragon,22,,,,107
G011,ref2_pilot5_binned_threads_107_phase1.json,,14,,page6-86.svg,0.8888888888888887,high,,8,,"['page7-70.svg', 'page4-13.svg', 'page6-6.svg', 'page5-87.svg', 'page6-86.svg', 'page5-155.svg', 'page9-31.svg', 'page7-248.svg', 'page2-61.svg', 'page1-36.svg']",1,a long dog like a Dachshund,36,,,,107
G011,ref2_pilot5_binned_threads_107_phase1.json,,15,,page5-155.svg,0.5777777777777778,low,,8,,"['page7-70.svg', 'page4-13.svg', 'page6-6.svg', 'page5-87.svg', 'page6-86.svg', 'page5-155.svg', 'page9-31.svg', 'page7-248.svg', 'page2-61.svg', 'page1-36.svg']",1,a Christmas tree that looks shifted to the left,14,,,,107
G011,ref2_pilot5_binned_threads_107_phase1.json,,16,,page9-31.svg,0.9685185185185186,high,,8,,"['page7-70.svg', 'page4-13.svg', 'page6-6.svg', 'page5-87.svg', 'page6-86.svg', 'page5-155.svg', 'page9-31.svg', 'page7-248.svg', 'page2-61.svg', 'page1-36.svg']",1,a tall wood house like structure,15,,,,107
G011,ref2_pilot5_binned_threads_107_phase1.json,,17,,page7-248.svg,0.9611111111111112,high,,8,,"['page7-70.svg', 'page4-13.svg', 'page6-6.svg', 'page5-87.svg', 'page6-86.svg', 'page5-155.svg', 'page9-31.svg', 'page7-248.svg', 'page2-61.svg', 'page1-36.svg']",1,a bird or an eagle with no head,10,,,,107
G011,ref2_pilot5_binned_threads_107_phase1.json,,18,,page2-61.svg,0.9444444444444444,high,,8,,"['page7-70.svg', 'page4-13.svg', 'page6-6.svg', 'page5-87.svg', 'page6-86.svg', 'page5-155.svg', 'page9-31.svg', 'page7-248.svg', 'page2-61.svg', 'page1-36.svg']",1,one overly large rectangle with legs to the right,32,,,,107
G011,ref2_pilot5_binned_threads_107_phase1.json,,19,,page1-36.svg,0.9444444444444444,high,,8,,"['page7-70.svg', 'page4-13.svg', 'page6-6.svg', 'page5-87.svg', 'page6-86.svg', 'page5-155.svg', 'page9-31.svg', 'page7-248.svg', 'page2-61.svg', 'page1-36.svg']",1,a long sign post with a diamond sign on its head,16,,,,107
G065,ref2_pilot5_binned_threads_152_phase1.json,,0,,page8-11.svg,0.9203703703703704,high,,292,,"['page8-11.svg', 'page8-248.svg', 'page1-125.svg', 'page5-142.svg', 'page5-89.svg', 'page5-247.svg', 'page8-20.svg', 'page6-192.svg', 'page5-65.svg', 'page7-41.svg']",1,Looks like a standing swan,14,,,,152
G065,ref2_pilot5_binned_threads_152_phase1.json,,1,,page8-248.svg,0.6851851851851852,low,,292,,"['page8-11.svg', 'page8-248.svg', 'page1-125.svg', 'page5-142.svg', 'page5-89.svg', 'page5-247.svg', 'page8-20.svg', 'page6-192.svg', 'page5-65.svg', 'page7-41.svg']",1,looks like a horse facing left,11,,,,152
G065,ref2_pilot5_binned_threads_152_phase1.json,,2,,page1-125.svg,0.8455555555555556,low,,292,,"['page8-11.svg', 'page8-248.svg', 'page1-125.svg', 'page5-142.svg', 'page5-89.svg', 'page5-247.svg', 'page8-20.svg', 'page6-192.svg', 'page5-65.svg', 'page7-41.svg']",1,a bridge that is spiky on bottom,26,,,,152
G065,ref2_pilot5_binned_threads_152_phase1.json,,3,,page5-142.svg,0.948148148148148,high,,292,,"['page8-11.svg', 'page8-248.svg', 'page1-125.svg', 'page5-142.svg', 'page5-89.svg', 'page5-247.svg', 'page8-20.svg', 'page6-192.svg', 'page5-65.svg', 'page7-41.svg']",1,a diamond on a rocket,11,,,,152
G065,ref2_pilot5_binned_threads_152_phase1.json,,4,,page5-89.svg,0.8181818181818182,low,,292,,"['page8-11.svg', 'page8-248.svg', 'page1-125.svg', 'page5-142.svg', 'page5-89.svg', 'page5-247.svg', 'page8-20.svg', 'page6-192.svg', 'page5-65.svg', 'page7-41.svg']",1,a can opener,6,,,,152
G065,ref2_pilot5_binned_threads_152_phase1.json,,5,,page5-247.svg,0.9222222222222222,high,,292,,"['page8-11.svg', 'page8-248.svg', 'page1-125.svg', 'page5-142.svg', 'page5-89.svg', 'page5-247.svg', 'page8-20.svg', 'page6-192.svg', 'page5-65.svg', 'page7-41.svg']",1,a person with hands facing left,10,,,,152
G065,ref2_pilot5_binned_threads_152_phase1.json,,6,,page8-20.svg,0.9222222222222222,high,,292,,"['page8-11.svg', 'page8-248.svg', 'page1-125.svg', 'page5-142.svg', 'page5-89.svg', 'page5-247.svg', 'page8-20.svg', 'page6-192.svg', 'page5-65.svg', 'page7-41.svg']",1,a pipe,2,,,,152
G065,ref2_pilot5_binned_threads_152_phase1.json,,7,,page6-192.svg,0.6444444444444445,low,,292,,"['page8-11.svg', 'page8-248.svg', 'page1-125.svg', 'page5-142.svg', 'page5-89.svg', 'page5-247.svg', 'page8-20.svg', 'page6-192.svg', 'page5-65.svg', 'page7-41.svg']",1,a person crouched facing right,10,,,,152
G065,ref2_pilot5_binned_threads_152_phase1.json,,8,,page5-65.svg,1.0,high,,292,,"['page8-11.svg', 'page8-248.svg', 'page1-125.svg', 'page5-142.svg', 'page5-89.svg', 'page5-247.svg', 'page8-20.svg', 'page6-192.svg', 'page5-65.svg', 'page7-41.svg']",1,a moutain higher on the right,13,,,,152
G065,ref2_pilot5_binned_threads_152_phase1.json,,9,,page7-41.svg,0.7555555555555555,low,,292,,"['page8-11.svg', 'page8-248.svg', 'page1-125.svg', 'page5-142.svg', 'page5-89.svg', 'page5-247.svg', 'page8-20.svg', 'page6-192.svg', 'page5-65.svg', 'page7-41.svg']",1,a house on a boat,6,,,,152
G065,ref2_pilot5_binned_threads_152_phase1.json,,10,,page3-8.svg,0.9537037037037038,high,,292,,"['page3-8.svg', 'page6-99.svg', 'page2-186.svg', 'page5-142.svg', 'page8-152.svg', 'page7-70.svg', 'page9-36.svg', 'page4-20.svg', 'page1-33.svg', 'page5-199.svg']",1,looks like vampire teeth,10,,,,152
G065,ref2_pilot5_binned_threads_152_phase1.json,,11,,page6-99.svg,0.9314814814814814,high,,292,,"['page3-8.svg', 'page6-99.svg', 'page2-186.svg', 'page5-142.svg', 'page8-152.svg', 'page7-70.svg', 'page9-36.svg', 'page4-20.svg', 'page1-33.svg', 'page5-199.svg']",1,looks like a crab,11,,,,152
G065,ref2_pilot5_binned_threads_152_phase1.json,,12,,page2-186.svg,0.9722222222222224,high,,292,,"['page3-8.svg', 'page6-99.svg', 'page2-186.svg', 'page5-142.svg', 'page8-152.svg', 'page7-70.svg', 'page9-36.svg', 'page4-20.svg', 'page1-33.svg', 'page5-199.svg']",1,a triangle on a bigger wider triangle,29,,,,152
G065,ref2_pilot5_binned_threads_152_phase1.json,,13,,page5-142.svg,0.948148148148148,high,,292,,"['page3-8.svg', 'page6-99.svg', 'page2-186.svg', 'page5-142.svg', 'page8-152.svg', 'page7-70.svg', 'page9-36.svg', 'page4-20.svg', 'page1-33.svg', 'page5-199.svg']",1,a diamond melded into a weird shpae,17,,,,152
G065,ref2_pilot5_binned_threads_152_phase1.json,,14,,page8-152.svg,0.9222222222222222,high,,292,,"['page3-8.svg', 'page6-99.svg', 'page2-186.svg', 'page5-142.svg', 'page8-152.svg', 'page7-70.svg', 'page9-36.svg', 'page4-20.svg', 'page1-33.svg', 'page5-199.svg']",1,a person standing arm out facing left,14,,,,152
G065,ref2_pilot5_binned_threads_152_phase1.json,,15,,page7-70.svg,0.9907407407407408,high,,292,,"['page3-8.svg', 'page6-99.svg', 'page2-186.svg', 'page5-142.svg', 'page8-152.svg', 'page7-70.svg', 'page9-36.svg', 'page4-20.svg', 'page1-33.svg', 'page5-199.svg']",1,half triangle medium triangle then big then smaller shape,31,,,,152
G065,ref2_pilot5_binned_threads_152_phase1.json,,16,,page9-36.svg,0.9685185185185186,high,,292,,"['page3-8.svg', 'page6-99.svg', 'page2-186.svg', 'page5-142.svg', 'page8-152.svg', 'page7-70.svg', 'page9-36.svg', 'page4-20.svg', 'page1-33.svg', 'page5-199.svg']",1,origami facing left,13,,,,152
G065,ref2_pilot5_binned_threads_152_phase1.json,,17,,page4-20.svg,0.962037037037037,high,,292,,"['page3-8.svg', 'page6-99.svg', 'page2-186.svg', 'page5-142.svg', 'page8-152.svg', 'page7-70.svg', 'page9-36.svg', 'page4-20.svg', 'page1-33.svg', 'page5-199.svg']",1,person holding out arms to the right,12,,,,152
G065,ref2_pilot5_binned_threads_152_phase1.json,,18,,page1-33.svg,0.8333333333333334,low,,292,,"['page3-8.svg', 'page6-99.svg', 'page2-186.svg', 'page5-142.svg', 'page8-152.svg', 'page7-70.svg', 'page9-36.svg', 'page4-20.svg', 'page1-33.svg', 'page5-199.svg']",1,a traingle on a rectangle on a boat,16,,,,152
G065,ref2_pilot5_binned_threads_152_phase1.json,,19,,page5-199.svg,0.9222222222222224,high,,292,,"['page3-8.svg', 'page6-99.svg', 'page2-186.svg', 'page5-142.svg', 'page8-152.svg', 'page7-70.svg', 'page9-36.svg', 'page4-20.svg', 'page1-33.svg', 'page5-199.svg']",1,a tall shape two feet traingle facing right top triangle facing left,23,,,,152
